Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
the one that got away - tate mcrae cover,2019-05-26T22:30:26Z,1561847,83950,2876
dont fall in love lol - original song by tate mcrae,2019-05-13T22:00:46Z,2518820,171034,3464
dear teenagers - original song by tate mcrae,2019-05-05T23:54:14Z,1972708,102587,2570
bad guy - billie eilish cover,2019-04-28T05:51:17Z,329816,24133,1383
a rlly sad cover of i love you,2019-04-20T22:03:52Z,2031612,146007,4966
behind the scenes: tate mcrae - kids are alright,2019-04-12T21:54:40Z,94675,5617,357
i wrote a song... (kids are alright),2019-03-29T15:29:08Z,1279680,58190,2099
dear ex best friend - original song by tate mcrae,2019-03-16T01:55:45Z,45536624,1711355,103505
what my songs are ACTUALLY about...,2019-03-10T23:41:47Z,251770,20343,1408
i wrote this song in 5 minutes,2019-03-02T18:21:19Z,815951,46109,2761
break up with ur girlfriend - ariana grande (cover),2019-02-23T00:51:48Z,285216,18320,1049
"A DAY IN MY LIFE (trainer, ballet, school, dance, etc)",2019-02-15T17:14:19Z,194481,7994,359
kinda numb // original song by tate mcrae,2019-02-09T16:59:42Z,4564178,145046,4860
don't leave - dance improv by tate mcrae,2019-01-26T02:46:12Z,107246,9298,454
reading people's assumptions about me,2019-01-19T00:52:25Z,252502,13844,682
dear parents... // original song by tate mcrae,2019-01-11T09:00:07Z,24962929,919834,40060
i wrote a song... (slip) // tate mcrae,2019-01-04T17:50:03Z,1730382,80408,3466
what my 2018 looked like,2018-12-29T07:21:08Z,75888,5151,
i don't want u - tate mcrae (original),2018-12-15T05:32:17Z,810283,33866,1292
stupid deep dance - tate mcrae,2018-12-07T20:20:41Z,302936,16568,954
a typical teenage love song // tate mcrae,2018-11-24T01:33:09Z,8570800,507319,20207
the worst interview ever,2018-11-17T05:00:32Z,60501,3315,241
how to write a song // tate mcrae,2018-11-13T18:01:38Z,1600188,85725,4765
i wrote a song... (player) \\ tate mcrae,2018-11-09T20:31:57Z,7459019,203535,6899
Tate McRae - drown (official music video),2018-11-02T15:00:06Z,1333885,47781,2063
when the party's over - billie eilish (tate mcrae cover),2018-10-27T05:06:18Z,492546,26319,1402
an original song about life. // tate mcrae,2018-10-19T22:35:46Z,2269781,93870,3157
