Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
"tears in the club bts video by lucky tennyson  more rehearsals, more dancing, more tears",2022-01-06T01:25:01Z,9025,803,16
FKA twigs - Tears In The Club (feat. The Weeknd) [Behind The Scenes],2022-01-05T22:01:08Z,36004,2786,72
"i wanna get you out of my hips, my thighs, my hair, my eyes, tonight’s the night 💫 #tearsintheclub",2021-12-23T18:52:41Z,29628,2628,42
tears in the club ft The Weeknd out now! 💕💕💕💕💕💕,2021-12-23T18:50:41Z,24617,2187,42
FKA twigs - Tears In The Club (ft. The Weeknd) [Extended Dance Scene],2021-12-23T18:16:02Z,88389,6566,163
lewks on lewks by legend kabuki #tearsintheclub,2021-12-20T19:28:25Z,34003,2507,63
FKA twigs - Tears In The Club (feat. The Weeknd) [Official Video],2021-12-17T00:00:11Z,7237348,172044,4882
"December 15, 2021",2021-12-16T00:32:59Z,39635,3543,75
tears in the club ft The Weeknd coming tomorrow 💕,2021-12-16T00:29:49Z,24140,1904,35
FKA twigs - Tears In The Club (feat. The Weeknd) [Official Teaser],2021-12-15T23:30:01Z,137191,10258,416
i think about us together 🌪 #tearsintheclub,2021-12-14T23:15:13Z,27491,2644,43
are u ready for capri sun takeover?? #tearsintheclub feat. The Weeknd out this thurs 💕,2021-12-14T18:19:28Z,30230,1924,62
pre-game #tearsintheclub,2021-12-13T22:52:32Z,41925,3759,121
FKA twigs - Measure of a Man ft. Central Cee (from The King's Man) [Official Video],2021-11-29T17:00:09Z,1515326,69316,2362
FKA twigs - Measure of a Man ft. Central Cee (Audio),2021-11-18T18:34:29Z,448711,15853,721
"FKA twigs, Headie One, Fred again.. - Don't Judge Me (Behind The Scenes)",2021-02-16T18:24:47Z,61814,2219,106
"FKA twigs, Headie One, Fred again.. - Don't Judge Me",2021-01-26T20:00:10Z,1403050,57133,2259
FKA twigs - sad day,2020-08-28T07:00:10Z,2125029,117392,4687
FKA twigs - sad day (Trailer),2020-08-27T10:00:05Z,77247,5119,180
FKA twigs - We Are The Womxn,2020-07-09T11:52:20Z,161837,14953,588
FKA twigs and Zane Lowe ‘MAGDALENE’ Interview,2019-11-11T18:05:20Z,372618,14472,587
FKA twigs - sad day (audio),2019-11-04T19:30:01Z,1966889,40860,1406
FKA twigs - home with you,2019-10-07T07:00:09Z,3227602,87092,2900
FKA twigs - holy terrain feat. Future,2019-09-09T18:30:27Z,5727809,160622,5822
FKA twigs - Practice,2019-06-04T12:21:14Z,249290,17382,645
"FKA twigs - cellophane, Live at The Wallace Collection",2019-05-22T14:03:16Z,812774,51405,1444
FKA twigs - cellophane,2019-04-24T18:28:43Z,16525308,539025,22478
FKA twigs & WeTransfer Studios Present: Baltimore Dance Project,2016-12-15T19:09:10Z,124878,3328,203
FKA twigs - Good To Love,2016-02-18T19:32:50Z,3372374,46446,2398
FKA twigs - M3LL155X,2015-08-13T18:38:24Z,4673576,65984,5111
FKA twigs -­ Glass & Patron (Official Music Video­ YTMAs),2015-03-23T16:57:55Z,7746250,70382,5187
FKA twigs - Pendulum,2015-01-15T11:10:49Z,11365111,118122,5089
FKA twigs - Video Girl,2014-10-29T13:06:52Z,8707669,60777,3562
Lucki Eck$ - Ouch Ouch (produced by FKA twigs),2014-08-20T15:50:07Z,546014,9949,478
FKA twigs - tw-ache,2014-08-20T15:49:51Z,3505422,31122,1115
FKA twigs - Wet Wipez,2014-08-20T15:49:29Z,1457720,11652,766
FKA twigs - Pendulum,2014-07-29T23:00:02Z,1739624,11015,686
FKA twigs - Two Weeks,2014-06-24T11:05:32Z,33861921,295800,12475
FKA x inc.,2014-02-25T15:57:15Z,1963680,17203,637
FKA twigs - Ultraviolet,2013-09-20T22:08:19Z,1174594,12144,520
FKA twigs - Papi Pacify,2013-09-13T14:59:11Z,11409874,104992,5107
FKA twigs - Water Me,2013-08-01T14:59:32Z,22234119,168379,9885
FKA twigs - How's That,2013-05-03T14:59:13Z,4365290,37251,1614
FKA twigs - Breathe (3 of 4),2012-12-05T16:13:13Z,1130203,7300,257
FKA twigs - Weak Spot (1 of 4),2012-12-05T16:13:02Z,1009607,9207,366
FKA twigs - Ache (2 of 4),2012-08-08T13:58:09Z,1222359,11064,496
FKA twigs - Hide (4 of 4),2012-07-10T14:47:56Z,739748,7794,467
