Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Andy Grammer - Stay There (Official Audio),2019-07-26T04:04:45Z,159925,1873,46
Andy Grammer - Spotlight (Official Audio),2019-07-26T04:04:33Z,144108,1846,66
Andy Grammer - She'd Say (Official Audio),2019-07-26T04:04:17Z,199686,3258,116
Andy Grammer - Naive (Official Audio),2019-07-26T04:03:55Z,188348,2875,84
Andy Grammer - First Time (Official Audio),2019-07-26T04:03:38Z,124399,1282,28
Andy Grammer - Born For This (Official Audio),2019-07-26T04:03:20Z,158867,1735,70
Andy Grammer - Best Of You (Official Audio),2019-07-26T04:03:00Z,254649,3813,94
Andy Grammer - I Found You (Official Audio),2019-07-12T04:04:11Z,880009,11020,233
Andy Grammer - Some Girl (Official Audio),2019-06-28T04:12:30Z,367594,6184,160
Andy Grammer - I Am Yours (Official Audio),2019-06-28T04:10:04Z,1328374,23801,527
NAIVE 7.26.19,2019-06-07T18:08:28Z,24169,846,38
Andy Grammer - My Own Hero (Official Video),2019-06-07T14:58:18Z,2592399,84878,1296
"Andy Grammer - ""Don't Give Up On Me (with R3HAB)""",2019-04-12T04:10:36Z,377227,10499,173
Andy Grammer - Donut Run Los Angeles,2019-03-22T16:15:12Z,8678,387,28
"Andy Grammer - ""Don't Give Up On Me"" [Official Video from the Five Feet Apart Film]",2019-02-21T18:59:28Z,90923847,1123610,18684
"Andy Grammer - ""Don't Give Up On Me"" [Official Lyric Video] from the film Five Feet Apart",2019-02-13T05:51:49Z,52474010,504671,6914
Andy Grammer - The Good Parts Podcast with Sam Harris from X Ambassadors,2019-01-28T21:06:41Z,12356,249,13
Andy Grammer - The Good Parts Podcast with Cal Fussman,2019-01-15T02:30:51Z,4418,105,4
"Andy Grammer - SURPRISE Donut Run - Orlando, FL",2018-12-20T23:46:36Z,5263,147,7
Andy Grammer - The Good Parts Podcast with Rachel Platten,2018-12-17T23:05:22Z,8320,230,20
Andy Grammer & Derek Hough (Instagram Live Chat),2018-12-08T00:18:47Z,2976,83,10
Andy Grammer - The Good Parts Podcast LIVE with Justin Baldoni,2018-11-27T22:19:33Z,182217,1295,43
