Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Tessa Violet LIVE - The Something To Look Forward To Tour 4/30/20,2020-05-01T04:23:33Z,29168,2156,42
Tessa Violet w/ daysormay LIVE - The Something To Look Forward To Tour 4/26/20,2020-04-26T23:19:14Z,59771,3697,59
Tessa Violet LIVE - The Something To Look Forward To Tour 4/23/20,2020-04-24T04:15:41Z,31995,2320,69
Tessa Violet LIVE - The Something To Look Forward To Tour 4/19/20,2020-04-20T11:12:56Z,52819,3315,60
Tessa Violet - Bored music video countdown! #StayHome #WithMe,2020-04-18T19:34:02Z,59587,3221,64
Tessa Violet - Bored (Official Music Video),2020-04-18T19:01:02Z,4341960,140119,7571
Tessa Violet w/ lovelytheband THE SOMETHING TO LOOK FORWARD TO TOUR 4/16/20,2020-04-17T04:19:48Z,23933,1846,35
Tessa Violet w/ Orla Gartland THE SOMETHING TO LOOK FORWARD TO TOUR 4/12/20,2020-04-12T23:51:59Z,41410,2351,50
Tessa Violet w/ Seth Earnest THE SOMETHING TO LOOK FORWARD TO TOUR 4/8/20,2020-04-10T05:00:07Z,26082,2091,51
Tessa Violet w/ dodie THE SOMETHING TO LOOK FORWARD TO TOUR 4/5/20,2020-04-05T23:41:18Z,62475,4427,69
Tessa Violet THE SOMETHING TO LOOK FORWARD TO TOUR 4/2/20,2020-04-03T04:48:11Z,36282,2357,52
The Somethting To Look Forward To Tour 03/29,2020-03-29T22:12:59Z,23404,1951,25
The Something To Look Forward To Tour 3/26,2020-03-27T03:08:43Z,33245,2067,69
The Something To Look Forward To Tour show 4,2020-03-22T22:35:57Z,42773,2855,64
The Something To Look Forward To Tour Show 3,2020-03-20T03:46:35Z,31761,2429,79
The Something To Look Forward To Tour show 2,2020-03-15T22:31:31Z,62782,3861,86
The Something To Look Forward To Tour,2020-03-14T03:41:54Z,47242,3650,113
folding laundry with Tessa Violet *lonely*,2020-01-12T18:06:04Z,161373,11489,884
being embarrassing onstage,2019-11-26T00:39:02Z,91749,6176,699
Tessa Violet - hello again,2019-11-09T18:06:07Z,221575,16256,1489
Tessa Violet - Games (Official Lyric Video),2019-09-27T19:16:45Z,3170144,88185,3141
TESSA VIOLET - GAMES - TEASER,2019-09-22T18:00:48Z,42482,5033,307
tour diary 9.1.19,2019-08-31T20:55:06Z,56974,3099,193
Tour Diary,2019-08-24T22:52:09Z,61666,5288,456
I Like (the idea of) You - behind the scenes!,2019-06-15T18:46:12Z,140831,10553,343
baby's first headline! (tickets on sale today!),2019-05-22T19:00:20Z,77043,5865,734
Tessa Violet - I Like (the idea of) You (Official Music Video),2019-05-11T19:00:11Z,9374687,221508,7224
Tessa Violet - I Like (the idea of) You (Official Audio),2019-05-03T04:00:02Z,633886,32999,1246
Tessa Violet - I Like (the idea of) You - TEASER,2019-04-27T19:00:10Z,95394,10620,643
Tessa Violet - February Tour Diary!,2019-04-10T20:57:48Z,36937,3005,277
TESSA VIOLET - my first headline (LA!),2019-03-03T20:12:54Z,147147,11105,898
Tessa Violet - Bad Ideas (Official Music Video),2018-11-30T23:58:39Z,9005187,308966,9398
pillow talk with my mom!,2018-11-28T21:04:43Z,74834,6157,464
TESSA VIOLET - BAD IDEAS MUSIC VIDEO TEASER,2018-11-25T20:00:26Z,116290,12438,800
Tessa Violet and Hank Green talk Crush,2018-11-16T22:18:01Z,101015,5811,273
Pillow Talk with Hank Green,2018-10-30T21:37:30Z,71040,4275,288
Pillow Talk with Anna Akana!,2018-08-02T19:20:25Z,190120,10512,425
