Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
BAD BUNNY x JHAY CORTEZ - DÁKITI (Video Oficial),2020-10-30T04:00:11Z,1089963490,7953673,262863
BAD BUNNY x NESI x IVY QUEEN - YO PERREO SOLA REMIX | YHLQMDLG (Audio Oficial),2020-10-15T02:17:21Z,12983159,447972,25989
BAD BUNNY x MORA - UNA VEZ | YHLQMDLG (Video Oficial),2020-09-21T01:01:40Z,163306349,1299308,28720
BAD BUNNY – YouTube Artist Spotlight Stories,2020-07-22T14:45:10Z,12206226,331401,14381
BAD BUNNY – Artist Spotlight Stories (Official Trailer),2020-07-20T18:26:59Z,2974858,194288,11162
BAD BUNNY - SI ELLA SALE | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:08:18Z,21008705,346420,7672
BAD BUNNY x ZION Y LENNOX - MÁS DE UNA CITA | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:08:14Z,35370037,344706,5185
BAD BUNNY - BYE ME FUI | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:08:09Z,61070802,579695,8432
BAD BUNNY x YANDEL - CANCIÓN CON YANDEL | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:08:05Z,112495570,828596,11336
BAD BUNNY x DON OMAR - PA' ROMPERLA | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:08:00Z,35649555,471856,14928
BAD BUNNY x NICKY JAM - BAD CON NICKY | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:07:55Z,40082606,420412,5837
BAD BUNNY - BENDICIONES | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:07:50Z,27651728,339952,6493
BAD BUNNY x JHAY CORTEZ - CÓMO SE SIENTE REMIX | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:07:45Z,213298025,925968,12086
BAD BUNNY - RONCA FREESTYLE | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:07:40Z,16387453,226919,4869
BAD BUNNY FEAT GABRIELA - EN CASITA | LAS QUE NO IBAN A SALIR (Audio Oficial),2020-05-10T16:07:36Z,10000287,218334,6243
BAD BUNNY - YO PERREO SOLA | YHLQMDLG (Video Oficial),2020-03-27T19:00:03Z,546412827,5974088,277893
BAD BUNNY x YAVIAH - BICHIYAL | YHLQMDLG (Video Oficial),2020-03-13T15:00:11Z,126642966,1065029,15886
BAD BUNNY x DUKI x PABLO CHILL-E - HABLAMOS MAÑANA | YHLQMDLG (VHS Version),2020-03-05T15:00:11Z,67533735,937471,26709
BAD BUNNY x DUKI x PABLO CHILL-E - HABLAMOS MAÑANA | YHLQMDLG (Video Oficial),2020-03-04T15:00:10Z,56661360,991270,32958
BAD BUNNY - PERO YA NO | YHLQMDLG (Video Oficial),2020-03-03T15:00:10Z,123747939,1410005,18226
BAD BUNNY - SI VEO A TU MAMÁ | YHLQMDLG (Video Oficial),2020-03-02T15:00:10Z,364866433,3810584,90287
BAD BUNNY - LA DIFÍCIL | YHLQMDLG (Video Oficial),2020-02-29T04:00:10Z,226121278,2111867,38624
BAD BUNNY - SOLÍA | YHLQMDLG [Visualizer],2020-02-29T04:00:07Z,47909823,491215,6574
BAD BUNNY - 🖤 | YHLQMDLG [Visualizer],2020-02-29T04:00:06Z,36918688,660602,14198
BAD BUNNY - SI VEO A TU MAMÁ | YHLQMDLG [Visualizer],2020-02-29T04:00:04Z,138178549,1250439,18231
BAD BUNNY - A TU MERCED | YHLQMDLG [Visualizer],2020-02-29T04:00:04Z,255406474,1260743,13821
BAD BUNNY - PERO YA NO | YHLQMDLG [Visualizer],2020-02-29T04:00:03Z,11154066,284381,3064
BAD BUNNY - YO PERREO SOLA | YHLQMDLG [Visualizer],2020-02-29T04:00:03Z,97708671,976276,13117
BAD BUNNY x ÑENGO FLOW - QUE MALO | YHLQMDLG [Vizualizer],2020-02-29T04:00:02Z,63660162,631071,5555
BAD BUNNY x MORA - UNA VEZ | YHLQMDLG [Visualizer],2020-02-29T04:00:02Z,85255443,696483,8139
BAD BUNNY - LA ZONA | YHLQMDLG [Visualizer],2020-02-29T04:00:02Z,53368245,491355,3940
BAD BUNNY x JOWELL & RANDY x ÑENGO FLOW - SAFAERA | YHLQMDLG [Visualizer],2020-02-29T04:00:02Z,337277217,2520022,55315
BAD BUNNY x ANUEL AA - ESTÁ CABRÓN SER YO | YHLQMDLG [Visualizer],2020-02-29T04:00:02Z,79420903,910808,17898
BAD BUNNY x YAVIAH - BICHIYAL | YHLQMDLG [Visualizer],2020-02-29T04:00:01Z,41859345,346073,3388
BAD BUNNY x MYKE TOWERS - PUESTO PA' GUERRIAL | YHLQMDLG [Visualizer],2020-02-29T04:00:01Z,15181184,282513,3633
BAD BUNNY x KENDO KAPONI x ARCANGEL - P FKN R | YHLQMDLG [Visualizer],2020-02-29T04:00:00Z,36325573,462188,9872
BAD BUNNY - 25/8 | YHLQMDLG [Visualizer],2020-02-29T04:00:00Z,90715443,699029,11719
BAD BUNNY x DUKI x PABLO CHILL E - HABLAMOS MAÑANA | YHLQMDLG [Visualizer],2020-02-29T04:00:00Z,13862301,428436,16094
BAD BUNNY x DADDY YANKEE - LA SANTA | YHLQMDLG [Visualizer],2020-02-29T04:00:00Z,261600724,1317450,16680
BAD BUNNY x SECH - IGNORANTES | YHLQMDLG (Video Oficial),2020-02-14T01:00:07Z,299652823,2289251,44657
BAD BUNNY - ¿QUIÉN TÚ ERES? | X100PRE (Video Oficial),2019-12-23T17:00:14Z,50078766,1065366,41334
BAD BUNNY - VETE | YHLQMDLG (Video Oficial),2019-11-21T17:00:04Z,369239190,2972433,67104
J BALVIN x BAD BUNNY - LA CANCIÓN | OASIS (Video Oficial),2019-10-14T19:13:38Z,533417948,2416792,50347
J BALVIN x BAD BUNNY - YO LE LLEGO | OASIS (Video Oficial),2019-08-09T04:00:22Z,65920255,745328,20166
BAD BUNNY x MYKE TOWERS - ESTAMOS ARRIBA (Video Oficial),2019-06-14T04:00:13Z,41133857,600030,18476
BAD BUNNY - CALLAÍTA (Video Oficial),2019-05-31T14:00:06Z,909959882,4459200,111278
BAD BUNNY - NI BIEN NI MAL | X100PRE (Video Oficial),2019-05-04T15:58:48Z,184313126,1840527,59215
BAD BUNNY FT. DIPLO - 200 MPH | X100PRE (Video Oficial),2019-04-26T20:00:06Z,50955309,599925,17756
BAD BUNNY FT. EL ALFA - LA ROMANA | X100PRE (Video Oficial),2019-04-06T19:00:05Z,281410518,2155066,59534
BAD BUNNY - SI ESTUVIÉSEMOS JUNTOS | X100PRE (Video Oficial),2019-02-14T16:00:25Z,456938819,3250287,81831
BAD BUNNY - CARO | X100PRE (Video Oficial),2019-01-23T19:00:28Z,295779712,2382255,82163
BAD BUNNY - NI BIEN NI MAL | X100PRE [Visualizer],2018-12-24T04:02:55Z,176199872,1311072,26722
BAD BUNNY FT. DIPLO - 200 MPH | X100PRE [Visualizer],2018-12-24T04:02:46Z,16510102,194592,4656
BAD BUNNY - CARO | X100PRE [Visualizer],2018-12-24T04:02:27Z,17783052,215153,5327
BAD BUNNY - TENEMOS QUE HABLAR | X100PRE [Visualizer],2018-12-24T04:02:19Z,27484275,298825,7075
BAD BUNNY - OTRA NOCHE EN MIAMI | X100PRE [Visualizer],2018-12-24T04:02:00Z,233126087,1217881,24858
BAD BUNNY - SI ESTUVIÉSEMOS JUNTOS | X100PRE [Visualizer],2018-12-24T04:01:31Z,72382749,597070,10093
BAD BUNNY - CUANDO PERRIABAS | X100PRE [Visualizer],2018-12-24T04:01:17Z,23490152,254603,5538
BAD BUNNY x EL ALFA - LA ROMANA | X100PRE [Visualizer],2018-12-24T04:01:06Z,53134393,463151,14937
BAD BUNNY - COMO ANTES | X100PRE [Visualizer],2018-12-24T04:00:53Z,51584705,455336,10655
BAD BUNNY - RLNDT | X100PRE [Visualizer],2018-12-24T04:00:42Z,47309536,424176,11756
BAD BUNNY - SOLO DE MÍ | X100PRE (Video Oficial),2018-12-15T16:00:09Z,323934525,2350151,62003
BAD BUNNY x DRAKE - MÍA (Video Oficial),2018-10-11T16:02:47Z,1312590888,7327348,200638
BAD BUNNY x PJ SIN SUELA x ÑEJO - CUÁL ES TU PLAN? (Video Oficial),2018-08-17T04:00:24Z,148944344,1231381,43543
BAD BUNNY - ESTAMOS BIEN | X100PRE (Video Oficial),2018-06-28T18:00:32Z,525293852,2998702,114323
BAD BUNNY - DIME SI TE ACUERDAS (Video Oficial),2018-03-01T17:00:04Z,306288465,2746273,103375
BAD BUNNY - AMORFODA (Video Oficial),2018-02-15T00:00:03Z,958838235,7801437,381609
BAD BUNNY - CHAMBEA (Video Oficial),2017-12-01T21:36:49Z,321709830,2560885,126889
BAD BUNNY x DADDY YANKEE x ANUEL AA x COSCULLUELA - TÚ NO METES CABRA REMIX (Audio Oficial),2017-10-27T17:05:49Z,232297910,1529015,64217
BAD BUNNY - TÚ NO METES CABRA (Video Oficial),2017-07-01T23:40:18Z,420421501,2923157,109109
BAD BUNNY x J BALVIN x OZUNA x ARCANGEL - SOY PEOR REMIX (Video Oficial),2017-06-23T04:54:09Z,305462492,2084960,77634
BAD BUNNY x OMEGA - SOY PEOR MAMBO REMIX (Video Lyric Oficial),2017-03-21T04:04:11Z,32291644,237214,7620
BAD BUNNY - SOY PEOR (Video Oficial),2016-12-31T05:37:30Z,931874843,5408568,241789
BAD BUNNY - SOY PEOR (Audio Oficial),2016-12-08T19:21:22Z,106253203,648977,25054
