"","user_id"
"1","1527369215321092108"
"2","1449770326343180289"
"3","1365481217106317317"
"4","3020193589"
"5","2909633953"
"6","1533974813278195713"
"7","873685126668054529"
"8","1534355510484418569"
"9","1462810433262432259"
"10","3388146619"
"11","1508640655471390722"
"12","1526588542176083968"
"13","1280346141666807808"
"14","1490201330467622914"
"15","141661658"
"16","15090515"
"17","991305552667037696"
"18","821554458266058752"
"19","1534106343249936384"
"20","1335607375638753281"
"21","901517600194035712"
"22","1534317710963875843"
"23","1529272700824342528"
"24","1475369744647655427"
"25","1534314739710443521"
"26","1063900527941971968"
"27","1534297147310452736"
"28","212090314"
"29","1402911110903205896"
"30","2911296584"
"31","1525180660574478343"
"32","1533990563896340482"
"33","1398592044696752128"
"34","1521330420285026309"
"35","59555878"
"36","2232759228"
"37","164236494"
"38","1532676881484550149"
"39","1079051017675857920"
"40","823767224783695872"
"41","1037977879932559360"
"42","231686192"
"43","1488052650713227267"
"44","1356614849703378947"
"45","879145344336097280"
"46","1271843985426993154"
"47","1531869470683111424"
"48","115534717"
"49","1342852908556181504"
"50","1224446772992446464"
"51","1608111762"
"52","1516468755647418381"
"53","1425578489420423170"
"54","1473569490319429635"
"55","1502150283035504642"
"56","1533099671496835072"
"57","1533380420317990913"
"58","1174618711480627200"
"59","3386544657"
"60","1511876619220234244"
"61","1534183695455862786"
"62","257507715"
"63","1333904849935749121"
"64","2276807419"
"65","1269909253189275649"
"66","3051732826"
"67","1428035191105261574"
"68","1525288469043589121"
"69","1533508046663606274"
"70","1533769382719115269"
"71","1530103077797257216"
"72","763886385132482560"
"73","1464071965761622016"
"74","1534006859471855617"
"75","1145241904638046208"
"76","1526342888430661632"
"77","475227982"
"78","1519771062929567752"
"79","1378492788887719940"
"80","1008282803685986304"
"81","1488509694431875076"
"82","96943074"
"83","1489366646967783425"
"84","1474199629658935299"
"85","1023028083199160321"
"86","69775498"
"87","1455042972001652737"
"88","1533991337082515456"
"89","1533994160075771906"
"90","1531420041886846976"
"91","1522358837726138368"
"92","15978952"
"93","1533999544777773059"
"94","1533995693739851778"
"95","1518704186925400065"
"96","1462383174030397444"
"97","1515906829943021571"
"98","1290085515417530368"
"99","1533970098377179136"
"100","4415490135"
"101","9411532"
"102","1266641758668173312"
"103","1302861731601891330"
"104","1509977054200049664"
"105","950817643"
"106","1532603630762835968"
"107","1150142550004699136"
"108","1333098831433654277"
"109","1205483587006423040"
"110","1128347438748786688"
"111","1467260298155470851"
"112","1533907119325466625"
"113","2731989603"
"114","475028186"
"115","1040038712309161985"
"116","1421671374452629505"
"117","1314046383175819269"
"118","980624918344884224"
"119","1533884909613465602"
"120","1100246126534504448"
"121","1237441936513998849"
"122","1532229703410540545"
"123","1481117243241115651"
"124","1421166451659059202"
"125","1090065843453652993"
"126","1107053038701670400"
"127","61661527"
"128","46782369"
"129","20394583"
"130","2783543491"
"131","1469801128812584966"
"132","38595208"
"133","1322349358378082304"
"134","556464074"
"135","1445957005726961665"
"136","953441669902491648"
"137","438672484"
"138","3045323824"
"139","547067145"
"140","1399254008351526913"
"141","913004962208198662"
"142","1317465085510647808"
"143","926324705619038208"
"144","305715041"
"145","1485473644159508480"
"146","1505140821267554307"
"147","1512475703941423107"
"148","1509681523729248256"
"149","1529453278429429760"
"150","1319341275661946885"
"151","1219272458512912384"
"152","2679246950"
"153","1493843052787552268"
"154","1445160777451806721"
"155","1444227887276584974"
"156","1531505231267303425"
"157","1520172238615494656"
"158","1533651067174625281"
"159","1362245247334449152"
"160","1459290524020523016"
"161","792569171770867713"
"162","764107056"
"163","277064275"
"164","1165722195479412738"
"165","1526443514749394945"
"166","1006721442036289541"
"167","1500703133785149446"
"168","1533624069337190400"
"169","2962425429"
"170","334762665"
