"","user_id"
"1","4806024259"
"2","1287962641965572096"
"3","3189914168"
"4","980894077930614784"
"5","1165299727086292992"
"6","1462548938347712513"
"7","323961458"
"8","1228646560264785921"
"9","1524892578621149209"
"10","1359804664624132097"
"11","843442169075679232"
"12","2232229128"
"13","1503026292408606726"
"14","1530855810221359110"
"15","1530695398855266306"
"16","1525293146220818432"
"17","1534296110352695299"
"18","267019444"
"19","1234583262821077001"
"20","1487800873531195393"
"21","1191241321970913280"
"22","1330663141630488577"
"23","1465490376458973184"
"24","1472661365126942721"
"25","1389250456933781508"
"26","1181715050312192001"
"27","1290379065707421699"
"28","1020281497"
"29","373738728"
"30","1348984806353367042"
"31","1504972591840337930"
"32","1521957714141736961"
"33","1471601645461000192"
"34","1481282270501781504"
"35","748196777816363008"
"36","1481150459532521474"
"37","1250617268989505536"
"38","487943148"
"39","1534271081137184774"
"40","1235090095729975297"
"41","28403376"
"42","1146146988280430593"
"43","1533070767709212672"
"44","120778047"
"45","1001261630540472321"
"46","1534253555699396609"
"47","1534251556027219969"
"48","1525459986431848451"
"49","741010438591250433"
"50","1504579293543817220"
"51","1504527030850777115"
"52","1534153399389798400"
"53","1177323937656639500"
"54","1534201330272706562"
"55","1172521759146414080"
"56","254817187"
"57","1433160462032646158"
"58","1531098633956909058"
"59","1534039866337394688"
"60","1323282277154148359"
"61","823878079135252480"
"62","1240335469587705857"
"63","1534224918652624896"
"64","1267273434666582024"
"65","1377155892018180104"
"66","1533637601965617153"
"67","1517338909063229441"
"68","980792693763788802"
"69","3009650954"
"70","1407282954435543047"
"71","1533542291616305152"
"72","1222905983279628288"
"73","1472206881527672840"
"74","1411068181935005697"
"75","1012505898"
"76","917491371543597057"
"77","1473780340305059848"
"78","1507430459747504130"
"79","1524393141486432257"
"80","1517320802"
"81","1502484788439048197"
"82","1258067106"
"83","1525465872453730306"
"84","1269475180331577345"
"85","1143349778610360320"
"86","1476211855924383744"
"87","1354215779537997825"
"88","1431623323"
"89","1484543578915450889"
"90","1423479248019460096"
"91","1503147493957066753"
"92","895076597321039872"
"93","786267221274132480"
"94","1274891622908669952"
"95","1723473876"
"96","1201209827025969152"
"97","1527737455574765573"
"98","1531318334549069825"
"99","1533824835834478592"
"100","1024228238216912896"
"101","338069371"
"102","1506186641215524869"
"103","1329454365288132610"
"104","1334387448810328064"
"105","2242399541"
"106","442850747"
"107","1455562909065560077"
"108","1372418350626787331"
"109","2828169102"
"110","548067188"
"111","1450522233080848387"
"112","1360536712032747520"
"113","867897012041248768"
"114","2231451678"
"115","1525123893215780864"
"116","1370077180819075073"
"117","1492302810162991104"
"118","812673993866088448"
"119","1153709349455507456"
"120","3192147778"
"121","99434951"
"122","1500912987787378689"
"123","1521974031716876293"
"124","1321195829596704768"
"125","1503442260859363328"
"126","219301886"
"127","1534136821407432706"
"128","1012436553287847936"
"129","1499877627246620673"
"130","1372185108791259138"
"131","2786542065"
"132","1288884115882815488"
"133","1534128092977016833"
"134","1532753858014978051"
"135","1533569059836645376"
"136","241430689"
"137","1525982635180310529"
"138","1350788183512944641"
"139","1534122133848301568"
"140","1534016268298240001"
"141","1321977991732355073"
"142","1365260114064642048"
"143","1251078879864688640"
"144","88228037"
"145","1381875350154616832"
"146","541272795"
"147","970247637621391360"
"148","2931903491"
"149","1453836678116696065"
"150","1051886323898994688"
"151","1445307189933920257"
"152","1099788043379044352"
"153","2878563939"
"154","388604468"
"155","2507547086"
"156","539226824"
"157","312242430"
"158","51771205"
"159","1532981040976777221"
"160","1362422974490566660"
"161","1146789682761519104"
"162","3360650512"
"163","766101273892495360"
"164","1401436684139499521"
"165","1427586550297251840"
"166","1374036978832916484"
"167","1234242265050120195"
"168","1096202381430263808"
"169","1425942158884888578"
"170","1526566498780778497"
"171","4920105989"
"172","1524805103730929664"
"173","1398707960"
"174","1082885238"
"175","1530240062516088835"
"176","1514485765006274562"
"177","1233565291550007296"
"178","993788052601540608"
"179","1519395593143083014"
"180","760312109464817664"
"181","1494154111977205761"
"182","1533548517381267456"
"183","1534012488420933632"
"184","1328612758028423168"
"185","1383459613593333765"
"186","1449159071400140815"
"187","1277450370529312770"
"188","75192959"
"189","1534013015418355712"
"190","1533999936437731328"
"191","3106108740"
"192","924333940726407168"
"193","1403186915197820930"
"194","1084336425464721408"
"195","1508325758556864515"
"196","2675267102"
"197","311469453"
"198","1260088538789482496"
"199","1358896384955604995"
"200","2814344293"
"201","3735507437"
"202","1491309720027930629"
"203","1088444903019958272"
"204","1410013748186787847"
"205","238758298"
"206","1307513467646013441"
"207","867371583202971648"
"208","2937487830"
"209","1406758566908858368"
"210","1501834523331334146"
"211","1532063404675973130"
"212","132694087"
"213","1416350958150324228"
"214","1394896939687190540"
"215","1258144287629418498"
"216","1486121278167818240"
"217","1405582163202826241"
"218","22013463"
"219","1534009642678128640"
"220","1506284430901620755"
"221","1419439704437579776"
"222","1530474395923275776"
"223","1401780344710369280"
"224","1229518266835591168"
"225","1484985015847075843"
"226","1441174541464522757"
"227","962749300626178048"
"228","181421623"
"229","1302506722469183488"
"230","3365176623"
"231","2539184059"
"232","41151716"
"233","2468216485"
"234","1450288371646013442"
"235","805538884176080896"
"236","1153167475829301248"
"237","1122781933379833856"
"238","1533561874008129539"
"239","1077695160211910656"
"240","735220649824686082"
"241","1528863023535992832"
"242","1533974861915340800"
"243","1367564842131992583"
"244","1433891054894387221"
"245","784097847268356096"
"246","517476636"
"247","759179375245950976"
"248","1428121111653490689"
"249","900821529021358082"
"250","936470866979799041"
"251","1533975346793664512"
"252","1533975465760899074"
"253","996050014731464704"
"254","1172205906521665539"
"255","1146334547501625345"
"256","1422558584999657473"
"257","1530600185767907329"
"258","4914544137"
"259","2225295359"
"260","3387996459"
"261","1204530756908920833"
"262","1532109563360600065"
"263","94736259"
"264","1351994334263078914"
"265","2222156184"
"266","191705465"
"267","18831466"
"268","1481695172329095172"
"269","78913686"
"270","1357922156705968129"
"271","1524893531613335552"
"272","1528370472706093056"
"273","1204204858078908416"
"274","4894033330"
"275","1038579731833208832"
"276","1525510245644390402"
"277","3002091893"
"278","1542283452"
"279","3037686996"
"280","1518876998378344449"
"281","1250934730863726592"
"282","1241580047049412613"
"283","1521809527821193217"
"284","1533613852813938689"
"285","111112242"
"286","1329113447372615680"
"287","53980718"
"288","2585837579"
"289","1462166463003959304"
"290","1488681019788124164"
"291","372622885"
"292","1349824160931844097"
"293","706700639972110336"
"294","917438224062173191"
"295","1510358625222545416"
"296","1252093646926606336"
"297","1234318144203657217"
"298","1460045015921614861"
"299","1525518184283004929"
"300","1344264819344629760"
"301","2304120071"
"302","1640542879"
"303","1415464921278689289"
"304","1266171545317187584"
"305","1523381436564258816"
"306","1360828962000293889"
"307","972093189308993537"
"308","1194710773207052288"
"309","1259349937927553024"
"310","1121997396374777856"
"311","1157954453242175489"
"312","1209134541862064128"
"313","1329936768209182722"
"314","4460064076"
"315","1437546788974641163"
"316","1377796309264965637"
"317","1281044507425939457"
"318","1286580109730750467"
"319","1027974083521204224"
"320","1068274558652899329"
"321","395542793"
"322","1175569913848745984"
"323","898689386178646016"
"324","1270932470502789120"
"325","1389740991607889923"
"326","902951457229549569"
"327","27318535"
"328","1072227996600332288"
"329","1105919183861223425"
"330","1218630173626638337"
"331","167084393"
"332","2247168487"
"333","33748501"
"334","1406117667803582467"
"335","2938535107"
"336","24017188"
"337","762003995309252608"
"338","1279649091308445696"
"339","1496982429390807048"
"340","1384630365919268865"
"341","1433136989251964928"
"342","1021104410209013760"
"343","1533930259078258688"
"344","1530943402291888129"
"345","1276310822063607810"
"346","1653186320"
"347","1533442170748911616"
"348","391309848"
"349","1529280801619189760"
"350","1473079315"
"351","1480272643"
"352","1687118510"
"353","1399935842798473216"
"354","899353564941824001"
"355","806425150254104576"
"356","1288543453207498760"
"357","1527300907477524480"
"358","830777783353749505"
"359","1391288783438368768"
"360","1010977791620341762"
"361","1159933065084506112"
"362","1602159019"
"363","1198670399401349124"
"364","1141013076378030080"
"365","1518371895376330759"
"366","1463580049899204615"
"367","1387269709758861312"
"368","39326936"
"369","401009200"
"370","1495976629956640768"
"371","1440723452286046223"
"372","1527433737314746400"
"373","1179786502714351622"
"374","133449895"
"375","1001199692"
"376","974412922368724992"
"377","1399054527479877633"
"378","1470558799157157889"
"379","2740048308"
"380","914621746980036608"
"381","19586232"
"382","1523701295466651649"
"383","1282450275903700993"
"384","715928576537796609"
"385","975723849399635969"
"386","1462912178864812033"
"387","1294814191795294215"
"388","828827741344522240"
"389","2635462594"
"390","1527728792889970689"
"391","1506467885476204545"
"392","1407355537491206147"
"393","1526447213890744320"
