"","user_id"
"1","1326323174053703686"
"2","1468004839280066562"
"3","20655653"
"4","1532134173544153093"
"5","1240171503624130560"
"6","23606884"
"7","1528391956258340875"
"8","1430587349067472900"
"9","2688754635"
"10","1492112988031098881"
"11","1259633079880241153"
"12","1524337955321815041"
"13","1484361297026187264"
"14","1478779308"
"15","442486134"
"16","1527776271714902017"
"17","1527740629861687299"
"18","1511953399519985672"
"19","1530213603927900161"
"20","1509040704798048257"
"21","1358887094462992384"
"22","1518432987955834881"
"23","1509967112735014913"
"24","1512876025604100098"
"25","1467531165770919936"
"26","276111015"
"27","1525691689414938624"
"28","550632235"
"29","1509451863044890624"
"30","1206907596948561920"
"31","1494147069933928452"
"32","254800934"
"33","1465885343916331012"
"34","7736662"
"35","1527340815768399873"
"36","1533136801417908226"
"37","76432370"
"38","912151877243961344"
"39","2448265098"
"40","1530354087346118656"
"41","1519061482918473728"
"42","881967974525095936"
"43","1531768523785109504"
"44","1532780939570454533"
"45","1453130173596016642"
"46","596011483"
"47","1533034523306475521"
"48","3254330774"
"49","1512982156934529025"
"50","1532782672388440068"
"51","192011990"
"52","1489293957339172864"
"53","1532795652291411968"
"54","2195068999"
"55","42306802"
"56","1532528144107941888"
"57","1532691692758917121"
"58","1532629562089418752"
"59","595067281"
"60","1192828083163684864"
"61","519061177"
"62","1532571110910308353"
"63","1532593635447144448"
"64","1530799107564097536"
"65","1455910226411114497"
"66","1532581470560190467"
"67","1470219086055550978"
"68","1532548810240581632"
"69","1532524680069914633"
"70","1167228257382649862"
"71","1532543043127099410"
"72","2297088512"
"73","1425822221314924562"
"74","1532530673210236932"
"75","2601969200"
"76","1532526021622243331"
"77","1532527039051341843"
"78","1445470746868785156"
"79","1528722588666560512"
"80","1905794268"
"81","3590379503"
"82","1513610183116791810"
"83","1532525761499844608"
"84","992790933996437505"
"85","1499879710972682247"
"86","806185419142557696"
"87","1473799965105340425"
"88","1469865684"
"89","1528587777473921026"
"90","77826057"
"91","383035983"
"92","32919527"
"93","1452939615732654085"
"94","259815785"
"95","1525080755042410497"
"96","1371473141076135939"
"97","1532227935985631232"
"98","1529136955061153793"
"99","385501336"
"100","1583260968"
"101","1496856045620277249"
"102","1468605974592495616"
"103","1445258737"
"104","1249728493723750408"
"105","1119321739270422531"
"106","1525449840829665282"
"107","1331960895371575299"
"108","40933703"
"109","1508920892449038337"
"110","719221774815076352"
"111","1286161316122591232"
"112","1037795179296645120"
"113","814517210"
"114","428517588"
"115","1486462236570918916"
"116","1531763137736855553"
"117","1529638142847791104"
"118","74030461"
"119","1531718340623970306"
"120","20400006"
"121","1513001465039757316"
"122","927489464355696640"
"123","1074136895842648064"
"124","1531344948066258949"
"125","1531450859132968960"
"126","830554096155234306"
"127","1531268274830422016"
"128","597547969"
"129","743430968892076032"
"130","1275653447577149444"
"131","1492923200187027457"
"132","1512005455937441794"
"133","818462100641062913"
"134","1528403882291843074"
"135","1162411006569488385"
"136","1525828279839637504"
"137","1519734822893146113"
"138","1530582194489532418"
"139","1530563941985812481"
"140","206330575"
"141","1507255667198881792"
"142","1528951388725825538"
"143","310999758"
"144","1508781779737808899"
"145","1185222085079109632"
"146","1142251140295344128"
"147","33955769"
"148","1530060195375681536"
"149","1530082507680538625"
"150","1526091770723201024"
"151","1529969995983249425"
"152","260665701"
"153","1425225087427518471"
"154","1440355675687698435"
"155","1527737844633985024"
"156","1526399500658556928"
"157","375976704"
"158","1134456446391918593"
"159","1524378559015718913"
"160","246649190"
"161","1391589952635478020"
"162","613003829"
"163","1055565302442979329"
"164","1454557841730195456"
"165","787766025399828480"
"166","1313497206947799040"
"167","1526310301812916225"
"168","1474019852813746177"
"169","1213556463286665216"
"170","242542486"
"171","370942501"
"172","1502880295736987650"
"173","1512569856654295044"
"174","1528907547930808320"
"175","4006521377"
"176","1260662742513594369"
"177","1411503097537572873"
"178","1254273908284420096"
"179","1528533973047349248"
"180","1527121187364642817"
"181","1518299510774145031"
"182","1528406422085844993"
"183","1528202067327692800"
"184","1528009338505379845"
"185","1518960620158205954"
"186","1526541851582414849"
"187","1471723862769373185"
"188","1516143345474719762"
"189","1508144768928280582"
"190","1500081695671955458"
"191","1359342196911181826"
"192","1510374655273562112"
"193","1526229648660738050"
"194","1429438653479096329"
"195","1522037607407915008"
"196","1362297735366336512"
"197","1519821416174174209"
"198","371080879"
"199","993335442702589959"
"200","98291097"
"201","1508894290272993286"
"202","1421904315652976646"
"203","72153877"
"204","969009030306840576"
"205","1492658173001744389"
"206","1483337179556364290"
"207","1429351273611108358"
"208","1503432036077518850"
"209","3150304195"
"210","1525691683668738048"
"211","1447451703796649992"
"212","1168499328643719174"
"213","1525276817866694656"
"214","1347576891717386240"
"215","1510669893280038915"
"216","1501652594896343042"
"217","1497662418981466117"
"218","1512542869969588224"
"219","1215982822835412994"
"220","822170390"
"221","912666722"
"222","1516537409076445192"
