"","user_id"
"1","1077017573416423429"
"2","1534373466366951424"
"3","846869569369243649"
"4","1422737654563565568"
"5","784584376310964225"
"6","1156276673031168000"
"7","1423421720275431429"
"8","1478995511067615233"
"9","1395335325573132290"
"10","1233990651848474624"
"11","1145943313461252097"
"12","1533495993634803712"
"13","1483995170831880193"
"14","1501453987522007040"
"15","829481015643103234"
"16","1398920606322630657"
"17","1468666449824727046"
"18","1532365496925970432"
"19","1534307234884247553"
"20","1534215744531177473"
"21","1396911780656386056"
"22","1359902899367600131"
"23","1272594592320442374"
"24","1534352095335292928"
"25","1020026899723182080"
"26","1534345501306494981"
"27","464747898"
"28","1534345621905231872"
"29","1499198744687951876"
"30","1513660405280911366"
"31","1326323174053703686"
"32","1090730163229417472"
"33","1529884702215053312"
"34","1300959644010123265"
"35","1531612744763723776"
"36","1508743552012070918"
"37","1101494667038863360"
"38","1534311301169692673"
"39","1297388892811866112"
"40","1534325050236620804"
"41","1303481003701407745"
"42","1502991430758944769"
"43","2465103967"
"44","1325767781686665217"
"45","1364094103156183041"
"46","1332062948643094528"
"47","1421891137170771968"
"48","1534307258477203459"
"49","1534043914184843264"
"50","1534302693111521282"
"51","1502013690203328519"
"52","1314315823071195136"
"53","1534303927583268864"
"54","1534297459333255168"
"55","1433448827554607108"
"56","1394781561392930824"
"57","1365999398103130114"
"58","1130791982966616064"
"59","1534293238533660672"
"60","1330663141630488577"
"61","1357566644625801219"
"62","1374318622672293894"
"63","1531331725216858114"
"64","1485743906054680581"
"65","1534283670772662275"
"66","1533660524017332224"
"67","1506862831735648258"
"68","1269070728600698880"
"69","1437240592216506370"
"70","1534282092921737216"
"71","1424097368543162369"
"72","357046392"
"73","1534275527355293697"
"74","1333508588682293250"
"75","1534275716426219520"
"76","1021612005046841346"
"77","1534277609986609153"
"78","867482935125041152"
"79","1096508066575597569"
"80","1485822225441775620"
"81","1387945298413211657"
"82","1534265360823689216"
"83","1489719187056787456"
"84","1511041520547291137"
"85","1517534878048432130"
"86","1467165700670300167"
"87","1531161543294865410"
"88","1450202641414426624"
