"","user_id"
"1","1530447084620496896"
"2","1534273165727252480"
"3","1467015288528977920"
"4","1517719471665856512"
"5","1534370916997775365"
"6","1528143413740064769"
"7","1173761834240708609"
"8","1534356269041082368"
"9","1534365292578603008"
"10","1514625193720881156"
"11","1353479892344713222"
"12","1265911310258225155"
"13","925906854852681729"
"14","1180837697524506624"
"15","838232702021058560"
"16","1411905206158249984"
"17","1413438596824985606"
"18","1360444382759976961"
"19","1503629316864753666"
"20","1477680909499338752"
"21","3232145673"
"22","1534181455827451904"
"23","1477509373022728192"
"24","1391147526967943171"
"25","1373679211202842632"
"26","1443069909601189888"
"27","847231949970087936"
"28","1247182863281328136"
"29","1292150356642693120"
"30","1534311301169692673"
"31","1265074450422210560"
"32","1358878646526758917"
"33","1530423927176151041"
"34","3129806845"
"35","1516423877789986830"
"36","1192598998227587074"
"37","811427713604984834"
"38","1241482896730460166"
"39","1141164757598314497"
"40","1528561697065140227"
"41","1506808091915997186"
"42","1534310597365583873"
"43","1112389121455079426"
"44","1500291833469014019"
"45","1455676583558123526"
"46","1534306242700595200"
"47","1525008422571503616"
"48","1262177580364546048"
"49","1431727882880049158"
"50","1172008512257503232"
"51","1534297459333255168"
"52","1454062207684300810"
"53","1529752896203522049"
"54","1434698051441020929"
"55","1534289733932695554"
"56","1384527698911969282"
"57","1327623252051685378"
"58","1344599382365249536"
"59","1514071900988874752"
"60","1448995243026694176"
"61","1498062373822906372"
"62","1515131070102085639"
"63","1307133248372383744"
"64","1342572721352400897"
"65","1201985000394182657"
"66","1502912378421325828"
"67","1530220332954669056"
"68","1390940202898759681"
"69","1533159912796299264"
"70","1517620558510309376"
"71","1534272567997087747"
"72","1534266562793852930"
"73","1533516641614585856"
"74","1381690282895409155"
"75","1534265352519024641"
"76","1511041520547291137"
"77","1517534878048432130"
"78","962670669883428864"
"79","1289561834522128384"
"80","1534263710310715392"
"81","1279960863403892741"
"82","1462824723729973254"
"83","1534254442182238211"
"84","1532518272465248257"
"85","1367099740207390724"
"86","1165258779438407680"
"87","1477327986072317953"
"88","1512196425450409996"
"89","1408479566973317122"
"90","1534246030161678337"
"91","1534247314000330754"
"92","1534244663611346951"
"93","1520500087062999041"
"94","1421924201221566467"
"95","2980042139"
"96","1318229930333802496"
"97","1488911901245333507"
"98","527289187"
"99","1502708189460062214"
"100","868484528"
"101","1509669990936449044"
"102","1474869974695096321"
"103","1499374294547283972"
"104","1533965657158701057"
"105","1260676858363944965"
"106","1525183036077260806"
"107","1491468935472029708"
"108","1267439812694413318"
"109","1328068438401626113"
"110","1180928188991627265"
"111","1530684801023451137"
"112","1534175414872117250"
"113","455761312"
"114","1399745664444157952"
"115","1533518978987048961"
"116","1532404588938088449"
"117","1526231593362370560"
"118","1449591947534995458"
"119","1521744155831115777"
"120","1532651347119587328"
"121","1534214891241979904"
"122","1534024170312372224"
"123","1289585222825046017"
"124","1522282180877058049"
"125","1443303362146013193"
"126","1286738687699685377"
"127","1534211739046318082"
"128","1421014124545421312"
"129","1489444411050270720"
"130","1513609403466928128"
"131","1534188293805441026"
"132","1534196649488224256"
"133","1534185348468809729"
"134","1529067220868993025"
"135","1399615205332639744"
"136","1460571542073446401"
"137","1523146882603704322"
"138","1532808285312663552"
"139","1366895194365394950"
"140","1533640657226588160"
"141","1534184454897410049"
"142","1347647959475908609"
"143","1534183967641030656"
"144","919711778656915456"
"145","1474895450704592896"
"146","1437920163530215436"
"147","1505418683308724225"
"148","1523733643562213377"
"149","1332904219687464961"
"150","4277710060"
"151","1268229829687742469"
"152","1514233397723291648"
"153","1525083290331660288"
"154","1301375972571328519"
"155","1344270633211891713"
"156","1474297549158862853"
"157","1454719163616743436"
"158","1533216490626883586"
"159","1529371324371582979"
"160","1514601547899957258"
"161","1441363170531045381"
"162","1336087639351504900"
"163","1289367097579941889"
"164","1399640030235217921"
"165","1534103815917641734"
"166","1305625487608344577"
"167","1531269210726334469"
"168","1130785563458490368"
"169","1278260721881460736"
"170","1375457022733385729"
"171","1533668589500346369"
"172","1222970319549423617"
"173","1533937950324449280"
"174","964256250744762373"
"175","1246421060020510722"
"176","1531926484801032192"
"177","1191597024480763904"
"178","1417292721467789321"
"179","1399231390307078149"
"180","1440667219193589769"
"181","1452396219981090823"
"182","1245901163792195584"
"183","1464314151313027080"
"184","1533218774102511618"
"185","1526862484316901376"
"186","1521428899640524803"
"187","1524713809666973696"
"188","1477348795742830592"
"189","835328598785556480"
"190","1533559930954850307"
"191","1532470547405217793"
"192","1388609216567463937"
"193","1512190693556436994"
"194","1465017022811721735"
"195","1213838092718632966"
"196","1534010215271653377"
"197","1443765881755082752"
"198","1332473130376441856"
"199","1289808670172286977"
"200","1154744599283302400"
"201","1520188388065828866"
"202","1032667159799820288"
"203","4700733149"
"204","1176667523909132289"
"205","968581583895711744"
"206","1531425169985703936"
"207","1350215371312267264"
"208","1534012193028595713"
"209","1166937673665323008"
"210","1511846912932327425"
"211","1455972354744594444"
"212","1526825691173507072"
"213","1432934481095053312"
"214","1534002656448069633"
"215","1534004797342461959"
"216","1480558268288466945"
"217","1459274000505442309"
"218","1310714343378608128"
"219","1357832104646565888"
"220","1533996626662019072"
"221","1383604980880314373"
"222","1396317094774403074"
"223","1362034411391250434"
"224","1533988502119280640"
"225","1391819146334285825"
"226","1533984578716815360"
"227","1304515446624989187"
"228","1310325035068989440"
"229","759069182306680832"
"230","1527470715095613453"
"231","1318510570585362432"
"232","1532920857483481089"
"233","1310573646134607872"
"234","1408840402950557699"
"235","1284336989727272961"
"236","1477095611631644672"
"237","1398857545045872641"
"238","903238364614316032"
