"","user_id"
"1","1527477491471876100"
"2","1370060936246132741"
"3","1533263378373804032"
"4","1513645879957274630"
"5","1521549218225299458"
"6","1445380271050739714"
"7","1533072770204061698"
"8","1533263049490157569"
"9","1533222370533597185"
"10","1251645229947650056"
"11","1493355979060043777"
"12","1358340062"
"13","1533197055308582913"
"14","750490623015260161"
"15","1533247477184438272"
"16","1349083905945702401"
"17","1533261896899510274"
"18","1525896134069059584"
"19","1277220491615444992"
"20","1389975829850071042"
"21","980125753953177600"
"22","2460663499"
"23","906906552765952001"
"24","1301669461699723264"
"25","980869933"
"26","1471582722116231168"
"27","1533257904928829440"
"28","1533206621400203266"
"29","1533259143917846531"
"30","229542117"
"31","1532415012601479168"
"32","951592492176150531"
"33","839384552"
"34","1398321459685122053"
"35","1214988836360663041"
"36","1533257211975286785"
"37","1532761292448141312"
"38","1177100605271302144"
"39","1532859213340344321"
"40","1381702479834968074"
"41","717489249529020418"
"42","1532423284431671301"
"43","1533214700141481985"
"44","1522217014407819267"
"45","1532967583376351235"
"46","1533249468363165696"
"47","1533252776301580288"
"48","1533254355649953794"
"49","1532228415583309825"
"50","1488681799618285570"
"51","1533252948628803584"
"52","1532512196898455564"
"53","1431859532259635200"
"54","1533248704567775232"
"55","1532564867907043328"
"56","3637215496"
"57","1374392073290313742"
"58","1468045095874170880"
"59","1532891591442046978"
"60","1492966745581273089"
"61","1531859705815089152"
"62","1450611416470335489"
"63","1533249925995286531"
"64","1512158646"
"65","1533248719755288576"
"66","1533249782432600065"
"67","1473485461926653960"
"68","962743404"
"69","1267311914335514625"
"70","1518804969230581761"
"71","1422750959550320642"
"72","1495831671463194633"
"73","1527495505969823753"
"74","1530598722861772801"
"75","1533236152085487625"
"76","1533191841792794624"
"77","1520097993986297856"
"78","1533247297362055169"
"79","1533247391217876992"
"80","1429268114777182211"
"81","1234332326273921027"
"82","1460696815725072392"
"83","1422762860468482050"
"84","1517480417489829888"
"85","1430551017347764224"
"86","1533239046046089217"
"87","1499790961597165573"
"88","1533248067385774080"
"89","1533247258870919168"
"90","1230783376426139651"
"91","1533245893813669889"
"92","605879290"
"93","1503013585923960832"
"94","1024843358"
"95","2776658036"
"96","1355257832501731329"
"97","1510081900060229636"
"98","1533231877095575553"
"99","1531818721026752513"
"100","1531785030191697921"
"101","1485894669083025410"
"102","1533242866889134080"
"103","1454268395764002822"
"104","1533194069622542336"
"105","1450696420550447104"
"106","1485689093757485058"
"107","1533244002442661888"
"108","1533243369043918848"
"109","2794061460"
"110","1533243612431007744"
"111","1521381516064038912"
"112","1344936797953011712"
"113","1533236716680753152"
"114","1528488545496846339"
"115","282268789"
"116","1227043872175468545"
"117","1533238395773886468"
"118","1533241368541282305"
"119","3257460380"
"120","1452695534951702528"
"121","1110569238484447233"
"122","1467238257226403847"
"123","1486904390472679425"
"124","1532538020624220165"
"125","1531881833138466818"
"126","1229071055182082057"
"127","1509546746770341893"
"128","1532894722242617345"
"129","144184468"
"130","1484380831342731266"
"131","1269268417414074368"
"132","1533219547855060992"
"133","1533235802079215619"
"134","969007629631664128"
"135","1533236573470351360"
"136","1156835151847890944"
"137","891805074737037313"
"138","1532855646840029184"
"139","1483282288330907652"
"140","1525336965545172992"
"141","1532339788845666305"
"142","1513982319308156929"
"143","1533129790554877953"
"144","1522460199822315521"
"145","56598682"
"146","1533235616204394496"
"147","1333165223595958273"
"148","1499833611331194880"
"149","1526380590584545280"
"150","1336763055867375619"
"151","1533231345350098947"
"152","1533235816226488320"
"153","2185795789"
"154","3435752349"
"155","1260017089521176577"
"156","1469080753938092038"
"157","1358579461021696004"
"158","1320481427314671617"
"159","1346635259627118595"
"160","1412061186812751880"
"161","742513938194042881"
"162","1483101610695929862"
"163","1441281561920368645"
"164","1533231820304793601"
"165","1523203855491776513"
"166","1528875344652120064"
"167","1532795532808228872"
"168","1533135854377619459"
"169","1454371730093342720"
"170","1532058859107340288"
"171","975209894415650816"
"172","66575896"
"173","1533230191677521920"
"174","1446160545380401155"
"175","257094871"
"176","1477054148512206853"
"177","781622693938335744"
"178","1533227285939109889"
"179","1531115751872073729"
"180","1457507080651296774"
"181","1522985429074653185"
"182","1533227187444273152"
"183","1349830226159804420"
"184","1532125685992628225"
"185","1533228307004764160"
"186","1530075228398927872"
"187","1498059294675247111"
"188","1533223447056220160"
"189","1531801076344791042"
"190","1533228065505136642"
"191","1156495961574793216"
"192","1373315718754799622"
"193","1516846099759308810"
"194","1147903742676754432"
"195","1533227560120770561"
"196","1336890277383049216"
"197","1410045674654253059"
"198","1533206747032199173"
"199","1434319053603082240"
"200","1511807719526866964"
"201","1532752891001307137"
"202","1200722283800588288"
"203","1462173742436605956"
"204","705457009668317184"
"205","1532698179841441793"
"206","1533182034285322240"
"207","1092914233187151872"
"208","1532046131018047488"
"209","1034070562660859905"
"210","1423386819106725891"
"211","1267936543576068096"
"212","1533218804481794049"
"213","1533212507631935488"
"214","1533223926536478724"
"215","1533222419229511680"
"216","1532090561695559681"
"217","1487201617208356864"
"218","83770444"
"219","1532890215643480064"
"220","1497934141698068483"
"221","1452035855766499329"
"222","1533219745658552329"
"223","1532912234950557696"
"224","1533215709366571008"
"225","1269055356187140096"
"226","1219852864320888837"
"227","1267652511932076035"
"228","1533217187527376896"
"229","1533219968061280256"
"230","1533212145286057984"
"231","1533218125625294850"
"232","1088068090817064960"
"233","1264673884021780482"
"234","1533215073891717126"
"235","1532913124344442880"
"236","1435650688021901321"
"237","1437506109275873283"
"238","1325530977762832384"
"239","1525648853415903238"
"240","1531409975272165379"
"241","1532172433377181696"
"242","1533219903100133380"
"243","1521695052170473472"
"244","1529646127255109632"
"245","1434141320533221376"
"246","1453477721133260801"
"247","3624349994"
"248","1533216523694886913"
"249","1214625870914162689"
"250","1418072681962950663"
"251","1533218902297165824"
"252","1521648418845708288"
"253","754921587938172929"
"254","1519159288413016065"
"255","889571051348213761"
"256","3094890341"
"257","1529370984389742592"
"258","1523983134169178112"
"259","1533212786884485120"
"260","1295469064576544769"
"261","1533208248857280512"
"262","1533214722614607873"
"263","1531298911268241413"
"264","381323963"
"265","1533205804916039682"
"266","1533215096641622017"
"267","2284777937"
"268","1883754510"
"269","1533214250725949441"
"270","2374457983"
"271","1530453304203005954"
"272","1533206811045777408"
"273","1533212372659208193"
"274","1533211917803835393"
"275","844286838"
"276","326797158"
"277","1513152268136337409"
"278","1532209857025163265"
"279","1533213201185312769"
"280","1533177991504793600"
"281","844271263287836673"
"282","1533207636153450501"
"283","1256714989861326851"
"284","920972652675780608"
"285","1458817078773882880"
"286","1417527725162598408"
"287","1533211082797481984"
"288","1210806189694390273"
"289","1532919553751191556"
"290","1533211336016003074"
"291","1533211790825426945"
"292","1517178620191645702"
"293","1533104708088483847"
"294","1455255484936687619"
"295","1533209022177894400"
"296","1532968683647246337"
"297","1354750165"
"298","1533209149647081472"
"299","1533206242348367873"
"300","1243320770081755137"
"301","1310343506217631746"
"302","1494820995236077569"
"303","1532819073712676864"
"304","1533174309241380872"
"305","1508908531231076352"
"306","1248455794879651842"
"307","195825422"
"308","1533205796825317379"
"309","1374500994218745861"
"310","1523479739570307080"
"311","1533206823108546560"
"312","1533204724161323008"
"313","1491174117139042304"
"314","1533207596580077569"
"315","1074198857796378624"
"316","1489088587412901888"
"317","1512963210084823048"
"318","1466190380211359745"
"319","1425542481244954624"
"320","3194777947"
"321","1384335325154070531"
"322","1508208685100765195"
"323","1533202332002959360"
"324","1533205760775266307"
"325","1533203087497867265"
"326","1533200790386532353"
"327","1433138830106710020"
"328","1533201561983262721"
"329","1533202947563261958"
"330","1529921278911598598"
"331","1529978606029623312"
"332","1533201541561208837"
"333","1377796309264965637"
"334","1133644702396407808"
"335","1533202161735241729"
"336","1354495931631230981"
"337","1533199999550603266"
"338","1506745147220013059"
"339","1269366948808228867"
"340","4121516615"
"341","1396891165694308357"
"342","1511926889325252608"
"343","1533190808664432642"
"344","1518277595636371459"
"345","1533198881965711361"
"346","1518423313965531136"
"347","1267372945699147777"
"348","1533199079462907904"
"349","1530124677850464257"
"350","1052706123537473536"
"351","1120554169331605504"
"352","764507906813358080"
"353","1440753642659729417"
"354","1533194293199810560"
"355","1147363363028164613"
"356","1533196114907783174"
"357","1533198162302738436"
"358","1496887128709607426"
"359","1532196712688672770"
"360","1529605042679988224"
"361","935220103028674560"
"362","1262101126926733313"
"363","3133627386"
"364","1533196901176291328"
"365","1270735064649936898"
"366","1462820147765207043"
"367","1533194421277188096"
"368","131981698"
"369","1195233813712003074"
"370","1533194522972377089"
"371","1482488820645994497"
"372","1249507305030160385"
"373","1495854533087535110"
"374","1144093939735117824"
"375","1427657877486018580"
"376","1503519833446617096"
"377","1503145886486044682"
"378","1467647100829814790"
"379","1533193736045449218"
"380","264822477"
"381","890734552167186432"
"382","1028366444755599366"
"383","1070053563403952128"
"384","1220613680695521280"
"385","1533183400647004162"
"386","1303518128664649728"
"387","1289796927593291777"
"388","1059909116553019392"
"389","1443745415199875073"
"390","901947079"
"391","1532433857278009344"
"392","1397752453169360897"
"393","1533192210765815811"
"394","1442219383745437700"
"395","1487197423936094211"
"396","1533186538682605569"
"397","1529528525857898496"
"398","1533176507249463296"
"399","441538334"
"400","1533190124816805888"
"401","1396834640833429506"
"402","147799279"
"403","1379553153096556545"
"404","1442949765575106560"
"405","1519470732555833345"
"406","1260425518379421699"
"407","1533188666817929218"
"408","1033777014992457728"
"409","1533184679955861506"
"410","1484208088584314885"
"411","1438617272927539202"
"412","355953277"
"413","1099829643853656067"
"414","1533187888963375109"
"415","1527804397039894534"
"416","1299782864867860486"
"417","1264292819071643648"
"418","1163075738393874434"
"419","1533128632721367041"
"420","1528837696214507520"
"421","963248370847449090"
"422","1449555865455972352"
"423","1506112393566429184"
"424","1265794874672066565"
"425","1532830560791449605"
"426","1533182841445548032"
"427","1509249767737630723"
"428","1532654564935016448"
"429","1533181116970151940"
"430","1531836044743778306"
"431","1533184107492085763"
"432","1246496455633895426"
"433","1529881942421909504"
"434","1533183931201241089"
"435","2731989603"
"436","1533182656254459904"
"437","1495596380429209602"
"438","1409523151034273793"
"439","1533184419904749570"
"440","1533182237717430278"
"441","1484687341889359872"
"442","1532016778305585160"
"443","1439677563975180288"
"444","1519179367368122368"
"445","1533181626880077826"
"446","1522017900126937089"
"447","1533182267090157568"
"448","1389211639279403008"
"449","1533181989037154305"
"450","1532204573662023680"
"451","48499010"
"452","1533182811087069184"
"453","1433289979493502977"
"454","1046145553833242624"
"455","1533182190741233670"
"456","1510800292861861893"
"457","1530751707117936641"
"458","1435386503442706436"
"459","1452177060521254916"
"460","1512104697712107525"
"461","1531450151117651970"
"462","1533180596607979520"
"463","1532478877351694337"
"464","1525702228765466625"
"465","1375541042678759428"
"466","1441150149347065863"
"467","1510810540095983617"
"468","1533159574684872705"
"469","1533153280842407939"
"470","774020797983760384"
"471","1506726147308064769"
"472","1533170288334196736"
"473","1533176419165081601"
"474","1530996834650533888"
"475","1533097809003565056"
"476","1733207358"
"477","1098053658254680064"
"478","1451039841492389890"
"479","1533170630195019776"
"480","1533175433289670657"
"481","1533178464471334912"
"482","1533178229938438153"
"483","1531806481829486593"
"484","1868942030"
"485","953715139634782210"
"486","1451393921439907844"
"487","1271640038292377601"
"488","1532892133220306955"
"489","1517317770261803010"
"490","1427403998072614915"
"491","1484226003467747329"
"492","1460617110057627650"
"493","1087471958961332224"
"494","1454843120324169728"
"495","746583326438219776"
"496","1355707695295209473"
"497","1319321647380336643"
"498","1533163626474917893"
"499","1424855887638929409"
"500","1532205261598904320"
"501","1490049411392544768"
"502","1532945503293521920"
"503","1533150909114503169"
"504","1327357543178506240"
"505","1512563176130371584"
"506","1531710044198227968"
"507","1241206344914362368"
"508","1532863033835409408"
"509","1533167545573851138"
"510","1128475708727148544"
"511","1533171201119592450"
"512","1474880966841847808"
"513","1450824901993148424"
"514","1533173069447151618"
"515","35107501"
"516","1098378525915185152"
"517","1491203511153053696"
"518","3196339484"
"519","1533171390479839232"
"520","1482475458654523396"
"521","1533171185382473728"
