,retweet_count,reply_count,like_count,quote_count,name
0,140463.0,51528.0,769958.0,34908.0,onedirection
1,38430.0,11302.0,383002.0,3519.0,onedirection
2,59094.0,9701.0,407350.0,9693.0,onedirection
3,41246.0,7777.0,356268.0,3577.0,onedirection
4,37537.0,8414.0,296314.0,3508.0,onedirection
5,84481.0,13739.0,527653.0,7844.0,onedirection
6,66070.0,0.0,0.0,0.0,onedirection
7,55272.0,12445.0,403139.0,5497.0,onedirection
8,53426.0,48603.0,459573.0,12311.0,onedirection
9,165770.0,25676.0,748574.0,23019.0,onedirection
10,12900.0,2460.0,157709.0,1749.0,onedirection
11,48421.0,11070.0,401561.0,3358.0,onedirection
12,8418.0,1159.0,129411.0,1919.0,onedirection
13,6759.0,444.0,86462.0,2822.0,onedirection
14,5680.0,274.0,67622.0,760.0,onedirection
15,5600.0,193.0,66386.0,891.0,onedirection
16,5584.0,114.0,66107.0,391.0,onedirection
17,5774.0,230.0,67972.0,1645.0,onedirection
18,4894.0,175.0,53353.0,690.0,onedirection
19,4954.0,159.0,54025.0,898.0,onedirection
20,5014.0,97.0,54933.0,239.0,onedirection
21,5466.0,312.0,60742.0,1328.0,onedirection
22,61770.0,10875.0,463679.0,18444.0,onedirection
23,91437.0,14960.0,604574.0,7414.0,onedirection
24,109644.0,35030.0,585728.0,34512.0,onedirection
25,159798.0,27739.0,736836.0,41390.0,onedirection
26,160272.0,17199.0,677281.0,24890.0,onedirection
27,315143.0,0.0,0.0,0.0,onedirection
28,249868.0,0.0,0.0,0.0,onedirection
29,188737.0,0.0,0.0,0.0,onedirection
30,588452.0,0.0,0.0,0.0,onedirection
31,101740.0,8355.0,587763.0,4707.0,onedirection
32,306777.0,0.0,0.0,0.0,onedirection
33,361575.0,0.0,0.0,0.0,onedirection
34,438980.0,0.0,0.0,0.0,onedirection
35,327877.0,0.0,0.0,0.0,onedirection
36,321127.0,0.0,0.0,0.0,onedirection
37,364741.0,0.0,0.0,0.0,onedirection
38,457185.0,0.0,0.0,0.0,onedirection
39,291758.0,39133.0,1021349.0,34360.0,onedirection
40,625186.0,155248.0,1786821.0,299671.0,onedirection
41,112048.0,14839.0,490765.0,12515.0,onedirection
42,216095.0,0.0,0.0,0.0,onedirection
43,90645.0,14176.0,360383.0,7889.0,onedirection
44,86920.0,6109.0,308522.0,5468.0,onedirection
45,85832.0,4143.0,282112.0,3366.0,onedirection
46,83150.0,4220.0,270350.0,2956.0,onedirection
47,80911.0,3871.0,257233.0,2673.0,onedirection
48,89174.0,4704.0,266283.0,4155.0,onedirection
49,82614.0,3285.0,250253.0,2202.0,onedirection
