Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Human (The Killers Cover) – Kim Petras (Live on the Honda Stage at iHeartRadio New York),2018-04-17T17:00:06Z,53918,1730,92
Heart To Break – Kim Petras (Live on the Honda Stage at iHeartRadio New York),2018-04-05T16:00:50Z,68114,2192,160
Hillside Boys – Kim Petras (Live on the Honda Stage at iHeartRadio New York),2018-04-05T16:00:41Z,32457,1246,109
Heart To Break - Kim Petras (Official Audio),2018-02-14T05:09:15Z,2617392,20890,654
Faded - Kim Petras ft. Lil Aaron (Official Music Video),2018-01-25T17:00:11Z,2699617,32301,1833
Faded - Kim Petras ft. Lil Aaron (Official Audio),2017-12-17T03:09:57Z,219297,3228,185
Slow It Down - Kim Petras (Official Audio),2017-11-10T05:05:52Z,644839,7829,312
I Don't Want It At All - Kim Petras (Official Music Video),2017-10-30T18:53:44Z,7297000,103620,4517
Hills ft. Baby E - Kim Petras (Official Audio),2017-09-22T23:06:10Z,642000,7132,245
Hillside Boys - Kim Petras (Official Audio),2017-09-22T23:05:20Z,1818210,16631,711
I Don't Want It At All - Kim Petras (Official Audio),2017-08-04T04:04:32Z,1409623,16612,722
