Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Jorja Smith - Come Over (French Remix) ft Oboy,2021-03-01T11:00:10Z,1677275,29492,384
Jorja Smith - Come Over (Behind the Scenes),2020-10-09T16:00:23Z,78322,3249,116
Jorja Smith - Rose Rouge,2020-07-02T09:00:09Z,578726,37913,776
Jorja Smith - 'Be Honest' (Fly On The Wall Behind The Scenes),2019-09-03T16:00:14Z,649495,16659,513
Jorja Smith - Don't Watch Me Cry (Live at The BRIT Awards 2019),2019-02-21T01:50:17Z,7813272,150494,2302
Jorja Smith - Blue Lights (Lyric Video),2018-06-06T15:00:00Z,356640,9064,210
Rehearsal 1,2016-02-12T22:00:05Z,41130,1343,58
