,retweet_count,reply_count,like_count,quote_count,name
0,65.0,26.0,587.0,20.0,alinabaraz
1,1541.0,136.0,10451.0,309.0,alinabaraz
2,1195.0,145.0,9955.0,250.0,alinabaraz
3,74.0,43.0,471.0,12.0,alinabaraz
4,680.0,108.0,5570.0,721.0,alinabaraz
5,119.0,110.0,2494.0,137.0,alinabaraz
6,2750.0,168.0,21174.0,572.0,alinabaraz
7,731.0,100.0,5843.0,157.0,alinabaraz
8,2485.0,197.0,27742.0,447.0,alinabaraz
9,2488.0,177.0,17108.0,467.0,alinabaraz
10,754.0,79.0,2129.0,154.0,alinabaraz
11,1189.0,195.0,5090.0,449.0,alinabaraz
12,1958.0,111.0,11256.0,327.0,alinabaraz
13,2060.0,149.0,12979.0,462.0,alinabaraz
14,497.0,65.0,1786.0,33.0,alinabaraz
15,1553.0,105.0,9309.0,200.0,alinabaraz
16,2469.0,267.0,23990.0,365.0,alinabaraz
17,1010.0,134.0,2594.0,250.0,alinabaraz
18,1005.0,183.0,4187.0,353.0,alinabaraz
19,767.0,208.0,3744.0,795.0,alinabaraz
20,2098.0,115.0,12806.0,314.0,alinabaraz
21,466.0,455.0,4427.0,436.0,alinabaraz
22,1109.0,90.0,3268.0,196.0,alinabaraz
23,1372.0,218.0,3839.0,444.0,alinabaraz
24,1425.0,231.0,7135.0,485.0,alinabaraz
25,1588.0,343.0,6488.0,897.0,alinabaraz
26,106.0,141.0,1258.0,119.0,alinabaraz
27,248.0,166.0,2275.0,209.0,alinabaraz
28,4034.0,180.0,30988.0,987.0,alinabaraz
29,3404.0,170.0,25299.0,882.0,alinabaraz
30,7011.0,316.0,50036.0,2203.0,alinabaraz
31,1908.0,128.0,15062.0,177.0,alinabaraz
32,372.0,61.0,5430.0,44.0,alinabaraz
33,1413.0,188.0,10658.0,427.0,alinabaraz
34,7865.0,610.0,56026.0,1864.0,alinabaraz
35,10798.0,500.0,63415.0,1989.0,alinabaraz
36,940.0,80.0,2738.0,219.0,alinabaraz
37,53603.0,0.0,0.0,0.0,alinabaraz
38,207613.0,0.0,0.0,0.0,alinabaraz
39,812.0,126.0,4817.0,151.0,alinabaraz
40,13684.0,520.0,94818.0,2359.0,alinabaraz
41,2439.0,743.0,21452.0,990.0,alinabaraz
42,1873.0,0.0,0.0,0.0,alinabaraz
43,132.0,126.0,3224.0,63.0,alinabaraz
44,329.0,257.0,2696.0,221.0,alinabaraz
45,3216.0,0.0,0.0,0.0,alinabaraz
46,12963.0,191.0,29402.0,575.0,alinabaraz
47,5097.0,330.0,14879.0,1271.0,alinabaraz
48,2812.0,253.0,8071.0,302.0,alinabaraz
