Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Katy Perry Concert Candy: Japan,2011-06-22T19:57:36Z,535239,6763,773
"Katy Perry - ""Last Friday Night (T.G.I.F.)"" official music video teaser",2011-06-07T14:26:04Z,15776984,12062,2783
Concert Candy: Wembley,2011-05-13T20:59:38Z,208545,2326,219
Katy Perry Concert Candy: UK Tour,2011-04-28T12:32:16Z,442609,3709,331
"Behind the Scenes - Katy Perry Performs ""E.T."" on American Idol!",2011-04-19T18:14:25Z,470715,2728,289
Katy Perry Concert Candy: Europe,2011-04-13T08:55:02Z,329885,2767,348
"Katy Perry ""E.T."" New York and LA Landings",2011-04-12T19:18:51Z,187511,1453,225
Katy Perry Concert Candy: LA Rehearsals,2011-03-29T11:29:39Z,486107,4935,412
"Katy Perry - ""E.T."" (feat. Kanye West) Official Music Video Teaser",2011-03-21T22:13:09Z,1723249,3411,632
"Katy Perry - ""E.T."" (feat. Kanye West) Official Lyrics Video",2011-03-17T01:11:05Z,41515505,125544,19215
Katy Perry California Dreams Tour 2011,2011-03-08T23:15:20Z,514285,3687,628
Katy Perry GRAMMY Promo Spot,2011-01-22T21:30:18Z,293647,2251,235
Katy Perry Firework Contest Wrap-Up,2011-01-11T00:18:10Z,115750,1141,152
"Katy Perry responds: ""What's Behind Your Visual Transformation for 'Teenage Dream?'""",2010-11-09T00:19:56Z,298127,979,159
Katy's Project - The Story of Firework,2010-11-03T19:01:36Z,670561,5255,458
Katy Perry responds: Have changes in your life changed your writing?,2010-10-26T14:05:19Z,168067,1135,163
Katy Perry Firework Contest,2010-10-21T20:54:21Z,758249,2610,553
"Katy Perry talks ""Hummingbird Heartbeat""",2010-10-18T21:25:49Z,250533,2070,209
"Katy Perry ""Firework"" Official Teaser Trailer (HD)",2010-10-16T03:10:14Z,2894357,9102,1715
"Katy Perry responds: ""Why Did You Name the Album 'Teenage Dream?'""",2010-10-12T14:34:03Z,204806,1616,267
"Katy Perry ""Firework"" Official Lyric Video",2010-10-08T23:53:46Z,23603686,33943,4108
"Katy Perry talks ""Firework""",2010-10-04T23:24:42Z,341485,2086,266
"Katy Perry responds: ""What are you looking forward to most on this album cycle?""",2010-09-27T21:31:20Z,172711,734,129
"Katy Perry sings ""Hot N Cold"" with Elmo on Sesame Street!",2010-09-23T13:48:29Z,99194345,226059,
"Katy Perry talks ""Pearl""",2010-09-21T14:46:08Z,426773,2146,290
"Katy Perry responds: ""How Does 'Teenage Dream' Differ from 'One of The Boys'?""",2010-09-14T18:26:35Z,578644,2160,505
"Katy Perry talks ""Peacock""",2010-09-07T16:38:40Z,339580,2706,516
The Making of Katy Perry's 'Teenage Dream' Album Packaging,2010-08-27T17:24:54Z,2819350,11245,1350
"Katy Perry talks ""E.T.""",2010-08-18T13:17:54Z,644077,2644,809
"Katy Perry talks ""Circle the Drain""",2010-08-13T17:48:24Z,296457,2338,373
"Katy Perry - ""Not Like the Movies"" - Official Lyric Video",2010-08-03T18:52:59Z,15896599,72648,6569
"Katy Perry talks ""Not Like the Movies""",2010-08-03T16:43:15Z,354584,2982,375
The YouTube Interview with Katy Perry,2010-07-27T07:09:19Z,6312759,32655,11603
"""Teenage Dream"" (Lyrics)",2010-07-24T17:24:13Z,40658387,96296,13116
"Katy Perry talks ""Teenage Dream""",2010-07-15T20:35:32Z,845372,3051,508
Katy Perry - Ask Katy,2010-07-07T20:16:16Z,2782452,7123,3328
"Katy Perry talks ""California Gurls""",2010-06-18T22:50:00Z,1128953,2636,643
"Katy Perry - On the set of ""California Gurls"": Day 2",2010-06-15T13:22:45Z,6714017,5285,1671
"Katy Perry - On the set of ""California Gurls"": Day 1",2010-06-11T19:32:01Z,4392424,4101,787
California Gurls (30 sec. teaser),2010-06-07T15:32:49Z,2728252,5526,1342
Katy Perry - The CW Sizzle Reel,2010-05-27T17:42:11Z,445381,1139,120
Katy Perry - California Gurls ft. Snoop (Lyric Video),2010-05-07T21:36:41Z,33821022,49605,8918
SoundsOfBuzz.com Trailer,2009-09-02T23:07:18Z,219607,1068,124
Katy Perry - YouTube Live,2008-11-18T19:41:45Z,1736654,4751,1387
MTV Invites Katy to Host their Europe Music Awards...,2008-10-10T23:05:37Z,531635,1985,225
Cologne Show Highlights,2008-10-03T22:36:49Z,252133,3331,211
Germany,2008-10-03T22:26:40Z,277571,2489,379
Berlin to London to Paris to Marcielles Webisode,2008-10-03T21:48:05Z,272965,2121,267
Milan,2008-10-03T21:36:07Z,246513,3068,254
Thinking of You - Katy Perry,2008-06-12T15:36:07Z,159033,4205,611
