Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Daddy Yankee - Que Tire Pa' 'Lante (Video Oficial),2019-10-18T00:00:05Z,877710567,4396926,112482
"Daddy Yankee - Con Calma Gira Las Vegas, NV y Ontario, CA 2019",2019-09-25T18:30:00Z,293424,9843,617
"Daddy Yankee - Con Calma Gira Tel Aviv, Israel 2019",2019-09-06T17:00:08Z,478760,16879,1167
Daddy Yankee - YouTubeMusic Entrevista Exclusiva,2019-08-09T17:00:06Z,388431,12857,1227
Daddy Yankee - En Vivo desde Univision Premios Juventud 2019,2019-07-19T17:52:46Z,585517,21717,1154
Daddy Yankee - Con Calma Gira Ibiza - España 2019,2019-07-17T17:00:01Z,383613,14856,686
Daddy Yankee - Con Calma Gira/Tour Londres - Inglaterra 2019,2019-07-05T19:00:00Z,325905,11364,520
Daddy Yankee & Wisin y Yandel - Si Supieras (Video Oficial),2019-06-28T04:00:20Z,415298755,2304536,63653
"Daddy Yankee - Con Calma Gira/Tour Zürich, Napoles, Sicilia - 2019",2019-06-21T21:00:05Z,327675,10734,578
Daddy Yankee - Con Calma Gira/Tour Paris - France 2019,2019-06-13T16:18:14Z,644801,16926,874
Daddy Yankee - Con Calma Gira/Tour Madrid - España 2019,2019-06-07T18:37:11Z,494040,18665,1051
Daddy Yankee - Con Calma Gira/Tour Fuengirola - España 2019,2019-06-04T20:45:57Z,242062,11844,559
Daddy Yankee -  En Vivo/Live España 2019  El Hormiguero,2019-05-31T00:34:30Z,733082,30718,1946
Daddy Yankee - YouTube Brandcast 2019,2019-05-17T19:00:05Z,472628,16729,746
Daddy Yankee - Con Calma Gira/Tour Guatemala 2019,2019-05-10T19:00:00Z,435016,22702,1160
Daddy Yankee + Katy Perry feat. Snow - Con Calma Remix (Video con Letra Oficial),2019-04-19T04:00:21Z,98824026,1006542,43636
Daddy Yankee - Con Calma Gira/Tour Paraguay 2019,2019-03-22T19:00:04Z,397366,20240,1031
Daddy Yankee - Con Calma Gira/Tour Chile 2019,2019-03-15T04:00:04Z,813737,24644,1231
Daddy Yankee - Homenaje Premios lo Nuestro 2019,2019-02-22T05:30:05Z,116824147,1442623,57909
Daddy Yankee - Con Calma en Vivo (Premios lo Nuestro 2019),2019-02-22T04:37:57Z,20539119,293017,9511
Daddy Yankee & Snow - Con Calma (Video Oficial),2019-01-24T04:06:52Z,2487136793,12276250,380220
Daddy Yankee - 2018 Recap (Behind the Scenes),2018-12-27T16:00:02Z,311640,13783,1052
Daddy Yankee - México (La Gira Dura 2018),2018-12-19T17:00:05Z,240244,10914,703
Daddy Yankee - Visita Daddy’s House (Behind the Scenes),2018-11-21T16:00:03Z,258579,11482,640
Daddy Yankee - República Dominicana (La Gira Dura 2018),2018-11-14T16:00:03Z,499548,20445,940
Daddy Yankee & Anuel AA - Adictiva (Video Oficial),2018-11-08T22:15:53Z,505372894,2269976,65605
Daddy Yankee - Brandcast Mexico (Behind the Scenes),2018-10-24T15:00:03Z,287686,11628,667
Daddy Yankee -  Diamond Creator Award (Behind the Scenes),2018-10-19T15:00:01Z,336281,19328,998
Daddy Yankee - Feria de Salud Daddy’s House (Behind the Scenes),2018-09-26T17:06:03Z,383548,19561,1148
Daddy Yankee - Shanghai (La Gira Dura 2018),2018-09-19T20:34:50Z,611134,17630,1142
Daddy Yankee - Gandia (La Gira Dura 2018),2018-09-05T15:00:00Z,396520,11893,750
"Pacho, Daddy Yankee & Bad Bunny - Como Soy (Video Oficial)",2018-08-30T22:00:02Z,104088059,788413,29164
Daddy Yankee - Chicago Cubs (Behind the Scenes),2018-08-30T16:30:01Z,158107,6215,416
Daddy Yankee - Ibiza (La Gira Dura 2018),2018-08-29T15:00:02Z,347043,13289,793
Daddy Yankee - Suiza (La Gira Dura 2018),2018-08-22T15:00:09Z,435531,14206,899
Daddy Yankee - Roma (La Gira Dura 2018),2018-08-15T15:00:06Z,418468,16165,869
Daddy Yankee - Amsterdam (La Gira Dura 2018),2018-08-09T21:00:04Z,325118,14235,947
Daddy Yankee | Dura ( Video Oficial) | One Billion Views!,2018-08-07T19:19:18Z,385392,24194,1769
Daddy Yankee - Albania (La Gira Dura 2018),2018-08-01T15:00:09Z,498985,21144,1216
Natti Natasha & Daddy Yankee - Buena Vida (Video Oficial),2018-07-25T16:00:50Z,140855852,923966,30677
Daddy Yankee | Canadá - Beach Club 🏖 (Live),2018-07-09T21:42:30Z,263758,13069,1172
Daddy Yankee - Hielo (Video Oficial),2018-05-18T14:00:04Z,63928880,777240,41773
"Daddy Yankee ft. Bad Bunny, Natti Natasha & Becky G - Dura REMIX (Lyric Video)",2018-04-27T04:00:03Z,395635413,1914762,69131
Daddy Yankee | Gira Argentina 2018 (Live),2018-03-24T02:16:43Z,340131,17160,1527
Daddy Yankee - Dura | Premios Lo Nuestro 2018 (Live),2018-03-01T01:51:48Z,2599828,56388,2964
Daddy Yankee - Dura (Video Oficial),2018-01-18T22:32:49Z,1826651620,8337740,281033
"Daddy Yankee - Gracias por hacerlo posible, lo logramos! (Live)",2018-01-17T00:45:01Z,610799,40716,2905
Daddy Yankee - Review 2017 (Sizzle Reel),2017-12-19T22:38:08Z,495780,18024,1254
"""Havana"" Remix- Camila Cabello & Daddy Yankee (Fan Upload)",2017-11-28T02:39:24Z,323775,9262,593
Daddy Yankee - Corazones (Video Oficial),2017-11-18T01:10:38Z,3612540,60840,2464
Daddy Yankee - Gasolina (Video Oficial),2017-11-18T01:08:57Z,68624532,866104,22516
"""Boom Boom""- RedOne, Daddy Yankee, French Montana & Dinah Jane (Fan Compilation)",2017-11-18T00:18:59Z,255682,9736,712
"Daddy Yankee, RedOne, French Montana & Dinah Jane | ""Boom Boom"" (Video Oficial)",2017-10-27T04:00:41Z,141290727,1040341,74616
Daddy Yankee & Bad Bunny - Vuelve (Video Oficial),2017-09-29T04:34:11Z,687567573,2964418,89890
Daddy Yankee | Yo Contra Ti - FT. Orquesta Sinfónica de Puerto Rico (Video Oficial),2017-09-01T02:27:51Z,17384724,416335,16567
Daddy Yankee | Outro - Barrio Fino (Bonus Track Version),2017-07-24T22:07:13Z,762941,7863,302
Daddy Yankee | 20. Saber su Nombre (Bonus Track Version) (Audio Oficial),2017-07-24T22:07:07Z,507658,6134,206
"Daddy Yankee - ""Corazones""- Barrio Fino (Bonus Track Version)",2017-07-24T22:06:37Z,376612,7145,286
Daddy Yankee - 16. Interlude (Gavilán) (Bonus Track Version) (Audio Oficial),2017-07-24T22:06:23Z,367022,2500,72
Daddy Yankee | 15. Salud y vida - Barrio Fino (Bonus Track Version),2017-07-24T22:06:18Z,11651196,136832,1637
Daddy Yankee | 13. El Empuje (Bonus Track Version) (Audio Oficial),2017-07-24T22:05:50Z,672792,6133,177
Daddy Yankee - Santifica tus escapularios - Barrio Fino (Bonus Track Version),2017-07-24T22:04:58Z,2889164,25623,640
"Daddy Yankee - 10. ""Cuéntame"" (Bonus Track Version) (Audio Oficial)",2017-07-24T22:04:52Z,832923,8760,261
Daddy Yankee | 08. Lo que Pasó Pasó - Barrio Fino (Bonus Track Version) (Audio Oficial),2017-07-24T22:02:20Z,12367985,107518,1328
"Daddy Yankee - 07. ""El Muro"" (Bonus Track Version) (Audio Oficial)",2017-07-24T22:01:28Z,815721,7821,225
"Daddy Yankee - 06. ""Like You"" (Bonus Track Version) (Audio Oficial)",2017-07-24T22:01:15Z,874558,8817,248
Daddy Yankee | Gasolina - Barrio Fino (Bonus Track Version) (Audio Oficial),2017-07-24T22:01:09Z,704620,13834,587
Daddy Yankee | No me dejes solo ft Wisin y Yandel - Barrio Fino (Bonus Track Version),2017-07-24T22:01:02Z,1017383,17172,452
"Daddy Yankee - ""Dale caliente"" Barrio Fino (Bonus Track Version) (Audio Oficial)",2017-07-24T22:00:54Z,2526707,29208,791
"Daddy Yankee | ""King Daddy"" - Barrio Fino (Bonus Track Version) (Audio Oficial)",2017-07-24T22:00:43Z,2049605,27247,722
"Daddy Yankee - 01. ""Intro"" (Bonus Track Version) (Audio Oficial)",2017-07-24T22:00:38Z,1444319,12490,350
"Daddy Yankee Ft Tommy Viera - 18. ""Golpe de Estado"" (Bonus Track Version) (Audio Oficial)",2017-07-24T16:30:26Z,491844,5378,198
Daddy Yankee | 19. 2 Mujeres - Barrio Fino (Bonus Track Version),2017-07-24T16:29:41Z,1550264,11540,285
"Daddy Yankee | 14. ""¿Que Vas a Hacer?"" (Bonus Track Version) (Audio Oficial)",2017-07-24T16:28:56Z,747217,9149,278
Daddy Yankee | 23. Lo que Pasó Pasó Remix (Bonus Track Version),2017-07-24T16:28:03Z,838672,16854,556
"Daddy Yankee - 22. ""Sabor a Melao"" (Remix Bonus Track Version) (Audio Oficial)",2017-07-22T23:53:29Z,563216,9644,438
Daddy Yankee - 09. Tu Principe ft Zion y Lennox - Barrio Fino (Bonus Track Version) (Audio Oficial),2017-07-22T23:53:27Z,38337481,256845,3782
Daddy Yankee | 12. Sabor a Melao ft Andy Montañez (Bonus Track Version) (Audio Oficial),2017-07-22T23:53:24Z,932108,11554,429
Daddy Yankee Agradece el #1 en Spotify a Nivel Mundial (Behind the Scenes),2017-07-10T23:53:48Z,256362,19601,1674
Daddy Yankee ft. Ozuna - La Rompe Corazones (Video Oficial),2017-06-07T04:00:15Z,627677661,2473287,75035
"Daddy Yankee, Luis Fonsi, Justin Bieber - Despacito Fan Made (Fan Tribute)",2017-05-12T17:42:04Z,463284,15616,1048
"Daddy Yankee | Despacito, Hula Hoop y La Rompe Corazones en Billboards 2017 (Live)",2017-04-29T00:03:33Z,2174516,35128,1290
Daddy Yankee - #TamoEnvivoTour Uruguay 2017 (Live),2017-04-20T15:11:38Z,83050,3726,260
"Daddy Yankee | #TamoEnvivoTour Buenos Aires, Argentina 2017 (Behind the Scenes)",2017-04-20T15:06:04Z,132717,4872,260
"Daddy Yankee - #TamoEnvivoTour Rosario y Cordoba, Argentina 2017 (Live)",2017-04-20T14:56:52Z,108394,4616,311
Daddy Yankee - Hula Hoop (Official Lyric Video),2017-03-03T05:00:05Z,155660514,836384,25822
"Daddy Yankee & Natti Natasha | ""Otra Cosa"" (Vídeo Oficial)",2017-01-27T11:59:46Z,129803674,673240,16120
Daddy Yankee ft. Ozuna - La Rompe Corazones (Video Lyric Oficial),2017-01-06T06:37:24Z,692752580,1577749,59963
Daddy Yankee - Sola Remix Verse (Audio Oficial),2016-12-12T14:39:10Z,1103074,39129,1280
"Daddy Yankee sorprende a sus fanáticos en la taquilla del ""Choliseo"" (Interview)",2016-12-02T05:13:28Z,212445,6209,371
Daddy Yankee | Resumen Premiación ShakyChallenge - Roman Torrealba (Fan Q & A),2016-11-05T00:25:49Z,213637,7700,434
"Daddy Yankee -  Shaky Shaky Remix Ft. Nicky Jam, Plan B (Video Lyric)",2016-10-14T20:05:32Z,57953343,363670,14546
Daddy Yankee - El Fenómeno Viral De Shaky Shaky (Official Teaser),2016-09-09T20:13:00Z,597313,11326,1241
Daddy Yankee - Ganador #ShakyChallenge (Fan Compilation),2016-09-02T23:44:07Z,221096,4688,258
Daddy Yankee | Final - Shaky Challenge | Alexander Ospina (Fan Compilation),2016-08-24T00:09:51Z,214098,3487,155
Final - Shaky Challenge | Roman Torrealba (Fan Compilation),2016-08-24T00:09:51Z,179532,3845,193
Daddy Yankee | Shaky Shaky Remix Ft. Nicky Jam  ( Preview ),2016-08-19T00:09:47Z,2846249,33468,1904
Daddy Yankee - Kingdom | Florida (Live),2016-08-10T23:00:01Z,374766,6137,270
Daddy Yankee | Shaky Shaky (Tutorial Baile Oficial ),2016-08-10T17:32:20Z,2723550,21843,860
"Daddy Yankee - ""Kingdom"" | Live @ Madison Square Garden (Live)",2016-08-02T16:30:45Z,347223,8986,362
Daddy Yankee #ShakyChallenge - @bellypassion vs @romantorrealba (Shaky Challenge),2016-07-21T19:35:54Z,146687,1365,152
Daddy Yankee #ShakyChallenge - @Yessibustagram vs @yorvitmc_losbigboys (Shaky Challenge),2016-07-21T17:20:32Z,50946,939,156
Daddy Yankee #ShakyChallenge - @barriofino_dymfc vs Jessica Jimenez (Shaky Challenge),2016-07-21T17:20:31Z,33154,421,73
Daddy Yankee #ShakyChallenge - @fernanda.dy vs @GisiGimenez (Shaky Challenge),2016-07-21T17:20:30Z,34017,520,157
Daddy Yankee #ShakyChallenge - @erikamotta04 vs @Semplicementeshat (Shaky Challenge),2016-07-21T17:20:29Z,34022,440,77
Daddy Yankee #ShakyChallenge - @JenniferAboulSuicide vs @dembow__dance (Shaky Challenge),2016-07-21T17:20:29Z,45580,581,120
Daddy Yankee #ShakyChallenge - @benjyolmos vs @abailarconmaga (Shaky Challenge),2016-07-21T17:20:28Z,47581,856,407
Daddy Yankee #ShakyChallenge - @irenajosevska vs @lautiwow (Shaky Challenge),2016-07-21T17:20:27Z,34114,431,88
Daddy Yankee | @meowlicious_s vs @july.campujackson #shakychallenge (Shaky Challenege),2016-07-21T17:20:26Z,51245,504,164
Daddy Yankee #ShakyChallenge - @marty_banini vs @zin_vanessa (Shaky Challenge),2016-07-21T17:20:26Z,43301,521,191
