Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Ozuna - Danzau (Audio Oficial),2019-11-29T05:05:41Z,584820,14748,341
Ozuna - Pégate (Audio Oficial),2019-11-29T05:05:12Z,1439158,21087,479
Ozuna x Diddy x Dj Snake - Eres Top (Audio Oficial),2019-11-29T05:05:05Z,9493468,51619,968
Ozuna - Nibiru | Capítulo 3 (Video Oficial),2019-11-29T05:00:11Z,11470372,139381,4939
Ozuna - Fantasía | Capítulo 1 (Video Oficial),2019-11-28T16:00:11Z,68006770,399431,10795
Ozuna - Hasta Que Salga El Sol | Cap.2 ( Video Oficial),2019-11-07T16:00:06Z,84703914,547553,20246
Ozuna & Anitta - Muito Calor ( Video Oficial ),2019-07-11T14:58:41Z,54779289,656050,62080
Ozuna & Anuel AA - Cambio (Video Oficial),2019-06-25T19:00:01Z,269373413,1795215,52721
Ozuna - Te Soñé De Nuevo (Video Oficial),2019-06-06T15:00:10Z,179890693,985556,17177
Ozuna - Amor Genuino (Audio Oficial),2019-06-04T19:00:03Z,124715890,1260724,28116
"Ozuna - Baila Baila Baila (Remix) Feat. Daddy Yankee, J Balvin, Farruko, Anuel AA (Audio Oficial)",2019-04-25T15:00:02Z,223377038,1124482,21449
Ozuna - Baila Baila Baila (Remix) Feat. Ala Jaza  (Audio Oficial),2019-04-01T14:46:15Z,1565609,41889,2914
Ozuna - Vacía Sin Mí feat. Darell (Video Oficial),2019-03-14T21:00:02Z,71729252,580504,13408
Ozuna- Cama Vacía (Video Oficial),2019-01-31T19:59:27Z,79133560,511230,18693
Ozuna- BAILA BAILA BAILA (Video Oficial),2019-01-05T15:58:46Z,195305525,1479249,30513
Ozuna - Quiero Mas Feat. Wisin y Yandel (Video Oficial),2018-12-20T16:00:01Z,216526299,622099,11591
Ozuna & Generación Escogida Ft. Christian Nieves - Llegó la Navidad (Video Oficial),2018-12-12T05:00:05Z,10814825,227098,8924
"Ozuna - Luz Apaga feat. Lunay, Rauw Alejandro & Lyanno (Video Oficial)",2018-11-16T23:09:34Z,146772188,802431,16073
Ozuna - Devuélveme - BTS (Behind the Scene- Detrás de las Cámaras Oficial),2018-11-14T18:19:36Z,1403128,48920,2801
Ozuna - Devuélveme  ( Video Oficial ),2018-11-01T19:00:01Z,206580272,1256192,25262
Ozuna - Devuélveme (Teaser Oficial),2018-10-31T21:00:03Z,1767994,60124,2075
Que León - Trailer Oficial,2018-09-21T22:19:07Z,4184438,125899,5480
Ozuna - Coméntale Feat. Akon (Video Oficial),2018-09-12T15:00:13Z,142303790,876844,18928
Ozuna- Coméntale Feat. Akon (Teaser Oficial),2018-09-10T18:00:00Z,1073600,23257,1014
Ozuna- Coméntale Feat. Akon (Teaser Oficial),2018-09-10T00:00:00Z,1392764,37414,1661
Ozuna- Coméntale Feat. Akon (Teaser Oficial),2018-09-08T18:30:02Z,1173279,42599,1694
Ozuna- Coméntale Feat. Akon (Teaser Oficial),2018-09-08T03:00:00Z,2109550,57738,2792
Ozuna - Me Dijeron (Video Oficial),2018-08-24T13:00:05Z,114013404,716727,14213
Ozuna - Supuestamente (Feat. Anuel AA) (Audio Oficial),2018-08-24T06:50:44Z,121277504,602281,10127
Ozuna - Monotonía (Audio Oficial),2018-08-24T06:48:46Z,14522845,142664,2973
Ozuna - Ibiza (Feat. Romeo Santos) (Audio Oficial),2018-08-24T06:46:26Z,235971301,801895,10469
Ozuna - Haciéndolo (Feat. Nicky Jam) (Audio Oficial),2018-08-24T06:42:02Z,25441463,140238,1519
Ozuna - Besos Mojados (Feat. R.K.M. & Ken Y) (Audio Oficial),2018-08-24T06:39:32Z,5655946,78175,1437
Ozuna - Aunque Me Porte Mal (Audio Oficial),2018-08-24T06:36:42Z,11494778,79676,1122
Ozuna - Sígueme Los Pasos (Feat. J Balvin & Natti Natasha) (Audio Oficial),2018-08-24T04:36:36Z,14014952,158646,2936
Ozuna - Hola (Audio Oficial),2018-08-24T04:33:50Z,11830124,104660,2047
Ozuna - Escape (Audio Oficial),2018-08-24T04:31:30Z,8671964,68172,1064
Ozuna - Coméntale (Feat. Akon) (Audio Oficial),2018-08-24T04:29:39Z,22933965,135641,1901
Ozuna - Pasado y Presente (Feat. Anuel AA) (Audio Oficial),2018-08-24T04:26:36Z,28330324,264927,4586
"Ozuna - Única (Remix) (Feat. Anuel AA, Wisin & Yandel) (Audio Oficial)",2018-08-24T04:17:15Z,59254588,380279,8165
Ozuna - Tu Olor (Audio Oficial),2018-08-24T04:10:09Z,17408178,164367,2305
Ozuna - Quiero Más (Wisin & Yandel) (Audio Oficial),2018-08-24T04:09:29Z,24553355,178053,3380
Ozuna - Devuélveme (Audio Oficial),2018-08-24T04:07:05Z,51504037,371441,6040
Ozuna - Aura (Feat. Arthur Hanlon) (Audio Oficial),2018-08-24T04:00:51Z,57130203,431888,11276
Vaina Loca - Ozuna x Manuel Turizo (Video Oficial),2018-06-28T15:01:43Z,1039684663,3630794,93763
Ozuna - Única (Video Oficial) 🐻 A U R A,2018-04-26T17:52:13Z,337992502,1569664,42820
Ozuna X Ele A El Dominio  - Balenciaga (Video Oficial),2018-04-03T15:24:50Z,161249589,1274751,39680
Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial),2018-01-30T15:00:05Z,1718964399,5385561,165077
Ozuna - La Modelo Ft Cardi B (Video Oficial),2017-12-19T19:00:31Z,513883144,2902222,82129
Ozuna - Síguelo Bailando (Video Oficial),2017-11-09T01:14:00Z,992027479,3521433,134478
Música Sin Fronteras (Artist Spotlight Story) - Ozuna,2017-11-08T14:00:09Z,4165365,86878,4621
Ozuna -  Egoísta feat. Zion y Lennox (Video Oficial),2017-10-14T17:00:01Z,361676500,1450569,34399
Ozuna - Una Flor (Video Oficial) | Odisea,2017-08-28T16:22:11Z,279566295,1708670,49819
